,Artist,Position,Streams,Track Name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,Moha La Squale,1,2035548,Ma belle,0.764,https://api.spotify.com/v1/audio-analysis/3Aq1SJ1hWlfazx8IIC6u1D,0.739,158276,0.656,3Aq1SJ1hWlfazx8IIC6u1D,4.09e-06,0,0.0896,-5.516,1,0.0578,82.011,4,https://api.spotify.com/v1/tracks/3Aq1SJ1hWlfazx8IIC6u1D,audio_features,spotify:track:3Aq1SJ1hWlfazx8IIC6u1D,0.47
1,Vegedream,2,1752859,Elle est bonne sa mère,0.329,https://api.spotify.com/v1/audio-analysis/7j56bK7gq6iV7zsD6lbP4J,0.787,196880,0.741,7j56bK7gq6iV7zsD6lbP4J,1.88e-05,4,0.341,-5.484,0,0.0592,105.0,4,https://api.spotify.com/v1/tracks/7j56bK7gq6iV7zsD6lbP4J,audio_features,spotify:track:7j56bK7gq6iV7zsD6lbP4J,0.466
2,DJ Snake,3,1732950,Loco Contigo (feat. J. Balvin & Tyga),0.276,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,0.823,185195,0.71,6osaMSJh9NguagEDQcZaKx,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,0.376
3,Shawn Mendes,4,1538448,Señorita,0.0392,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,0.759,190800,0.548,6v3KW9xbzN5yKLt9YKDYA2,0.0,9,0.0828,-6.049,0,0.029,116.967,4,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.749
4,Niska,5,1289092,Médicament,0.693,https://api.spotify.com/v1/audio-analysis/55mCsKCo4bPuYtZvHppp8z,0.665,198857,0.653,55mCsKCo4bPuYtZvHppp8z,0.0,6,0.0769,-6.686,0,0.0893,157.38,3,https://api.spotify.com/v1/tracks/55mCsKCo4bPuYtZvHppp8z,audio_features,spotify:track:55mCsKCo4bPuYtZvHppp8z,0.381
5,Lil Nas X,6,1258964,Old Town Road - Remix,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,0.878,157067,0.619,2YpeDb67231RjR0MgVLzsG,0.0,6,0.113,-5.56,1,0.102,136.041,4,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639
6,Nekfeu,7,1112446,Tricheur,0.407,https://api.spotify.com/v1/audio-analysis/7C7GtWZmyicqjBDbAWPsCp,0.758,248467,0.638,7C7GtWZmyicqjBDbAWPsCp,0.0,1,0.178,-7.984,0,0.253,137.981,4,https://api.spotify.com/v1/tracks/7C7GtWZmyicqjBDbAWPsCp,audio_features,spotify:track:7C7GtWZmyicqjBDbAWPsCp,0.188
7,PLK,8,1090022,Problèmes,0.387,https://api.spotify.com/v1/audio-analysis/5Q9gwUMjyhkgrQCB3EzIEZ,0.616,189340,0.568,5Q9gwUMjyhkgrQCB3EzIEZ,0.0,11,0.201,-8.942,0,0.0628,86.678,4,https://api.spotify.com/v1/tracks/5Q9gwUMjyhkgrQCB3EzIEZ,audio_features,spotify:track:5Q9gwUMjyhkgrQCB3EzIEZ,0.61
8,Dadju,9,999680,Compliqué,0.524,https://api.spotify.com/v1/audio-analysis/2On7uB8PN8JJmBNsms8unQ,0.536,213799,0.752,2On7uB8PN8JJmBNsms8unQ,0.0,1,0.196,-6.556,1,0.0586,76.217,4,https://api.spotify.com/v1/tracks/2On7uB8PN8JJmBNsms8unQ,audio_features,spotify:track:2On7uB8PN8JJmBNsms8unQ,0.939
9,Lefa,10,999586,Bitch (feat. Vald),0.602,https://api.spotify.com/v1/audio-analysis/65hdAdd1skq94ecWH4vfJI,0.783,235827,0.663,65hdAdd1skq94ecWH4vfJI,0.0,8,0.519,-7.884,0,0.312,75.046,4,https://api.spotify.com/v1/tracks/65hdAdd1skq94ecWH4vfJI,audio_features,spotify:track:65hdAdd1skq94ecWH4vfJI,0.58
10,Jul,11,990512,JCVD,0.479,https://api.spotify.com/v1/audio-analysis/10iesoGb4mCYTcur1QfdO9,0.847,194267,0.83,10iesoGb4mCYTcur1QfdO9,2.54e-06,7,0.068,-5.873,0,0.034,130.05,4,https://api.spotify.com/v1/tracks/10iesoGb4mCYTcur1QfdO9,audio_features,spotify:track:10iesoGb4mCYTcur1QfdO9,0.895
11,Niska,12,971522,Du lundi au lundi,0.298,https://api.spotify.com/v1/audio-analysis/2rJwZ2hpAm35mpqf5Ceuh9,0.818,164987,0.615,2rJwZ2hpAm35mpqf5Ceuh9,1.16e-05,2,0.0681,-6.791,1,0.253,130.918,4,https://api.spotify.com/v1/tracks/2rJwZ2hpAm35mpqf5Ceuh9,audio_features,spotify:track:2rJwZ2hpAm35mpqf5Ceuh9,0.398
12,Ninho,13,953028,Maman ne le sait pas (feat. Niska),0.399,https://api.spotify.com/v1/audio-analysis/5c2HadbVTsMKjja4gohEFI,0.755,203301,0.875,5c2HadbVTsMKjja4gohEFI,0.0,7,0.115,-5.944,0,0.193,145.008,4,https://api.spotify.com/v1/tracks/5c2HadbVTsMKjja4gohEFI,audio_features,spotify:track:5c2HadbVTsMKjja4gohEFI,0.393
13,Roméo Elvis,14,897314,Soleil,0.259,https://api.spotify.com/v1/audio-analysis/5SNfvgi4TUwx4Si0lFn3G2,0.702,172293,0.766,5SNfvgi4TUwx4Si0lFn3G2,0.0,4,0.174,-6.578,0,0.172,124.011,4,https://api.spotify.com/v1/tracks/5SNfvgi4TUwx4Si0lFn3G2,audio_features,spotify:track:5SNfvgi4TUwx4Si0lFn3G2,0.512
14,Koba LaD,15,879274,RR 9.1,0.0703,https://api.spotify.com/v1/audio-analysis/28fP6qcMGPfYOjrx8AOWFn,0.942,200507,0.564,28fP6qcMGPfYOjrx8AOWFn,0.0,2,0.078,-6.293,1,0.407,126.069,4,https://api.spotify.com/v1/tracks/28fP6qcMGPfYOjrx8AOWFn,audio_features,spotify:track:28fP6qcMGPfYOjrx8AOWFn,0.393
15,Niska,16,871551,Passa passa (#BooskaMechant),0.117,https://api.spotify.com/v1/audio-analysis/2AFEY781u68sON4BTSPJz4,0.748,182548,0.706,2AFEY781u68sON4BTSPJz4,0.0,1,0.0995,-5.524,1,0.251,150.035,4,https://api.spotify.com/v1/tracks/2AFEY781u68sON4BTSPJz4,audio_features,spotify:track:2AFEY781u68sON4BTSPJz4,0.168
16,Ed Sheeran,17,858864,I Don't Care (with Justin Bieber),0.0912,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,0.798,219947,0.675,0hVXuCcriWRGvwMV1r5Yn9,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0.842
17,Leto,18,854765,Tes parents (feat. Ninho),0.256,https://api.spotify.com/v1/audio-analysis/0G0ZyEQyc3IBcRnYCvtTwb,0.833,214320,0.688,0G0ZyEQyc3IBcRnYCvtTwb,0.0,0,0.373,-7.3,0,0.245,125.022,4,https://api.spotify.com/v1/tracks/0G0ZyEQyc3IBcRnYCvtTwb,audio_features,spotify:track:0G0ZyEQyc3IBcRnYCvtTwb,0.534
18,Ninho,19,852479,La vie qu'on mène,0.687,https://api.spotify.com/v1/audio-analysis/0Jh6iWjna1wk5le0Ahn7No,0.8,193444,0.756,0Jh6iWjna1wk5le0Ahn7No,2.06e-06,7,0.111,-4.4,0,0.0367,113.204,3,https://api.spotify.com/v1/tracks/0Jh6iWjna1wk5le0Ahn7No,audio_features,spotify:track:0Jh6iWjna1wk5le0Ahn7No,0.456
19,MEDUZA,20,840305,Piece Of Your Heart,0.0404,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,0.677,152913,0.744,1DFD5Fotzgn6yYXkYsKiGs,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,audio_features,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,0.631
20,Maître Gims,21,817957,Hola Señorita,0.386,https://api.spotify.com/v1/audio-analysis/5vLEmh5EolySKTvXsyWSOg,0.588,206853,0.796,5vLEmh5EolySKTvXsyWSOg,0.0,0,0.198,-3.945,0,0.262,192.128,4,https://api.spotify.com/v1/tracks/5vLEmh5EolySKTvXsyWSOg,audio_features,spotify:track:5vLEmh5EolySKTvXsyWSOg,0.546
21,Aya Nakamura,22,798269,Pookie,0.0691,https://api.spotify.com/v1/audio-analysis/2QpUWi6VSNOt2WyH5FIeLD,0.912,180840,0.596,2QpUWi6VSNOt2WyH5FIeLD,0.0,6,0.0891,-7.718,0,0.0898,98.003,4,https://api.spotify.com/v1/tracks/2QpUWi6VSNOt2WyH5FIeLD,audio_features,spotify:track:2QpUWi6VSNOt2WyH5FIeLD,0.532
22,Dosseh,23,789658,L'odeur du charbon,0.576,https://api.spotify.com/v1/audio-analysis/6atrzNHhWlXTolcIKAjSq2,0.813,220960,0.524,6atrzNHhWlXTolcIKAjSq2,0.0,0,0.24,-8.66,1,0.118,133.974,4,https://api.spotify.com/v1/tracks/6atrzNHhWlXTolcIKAjSq2,audio_features,spotify:track:6atrzNHhWlXTolcIKAjSq2,0.612
23,Martin Garrix,24,786858,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.179,https://api.spotify.com/v1/audio-analysis/40OMBMYRk5IQL6xCzGM0JA,0.661,163805,0.723,40OMBMYRk5IQL6xCzGM0JA,1.23e-05,5,0.14,-6.976,0,0.0566,113.778,4,https://api.spotify.com/v1/tracks/40OMBMYRk5IQL6xCzGM0JA,audio_features,spotify:track:40OMBMYRk5IQL6xCzGM0JA,0.316
24,Angèle,25,755453,Balance ton quoi,0.594,https://api.spotify.com/v1/audio-analysis/2jX5c5RFp0A9E1GDsvGxIa,0.703,189480,0.442,2jX5c5RFp0A9E1GDsvGxIa,2.39e-05,0,0.276,-10.383,1,0.0823,115.932,4,https://api.spotify.com/v1/tracks/2jX5c5RFp0A9E1GDsvGxIa,audio_features,spotify:track:2jX5c5RFp0A9E1GDsvGxIa,0.381
25,PNL,26,735807,Blanka,0.23,https://api.spotify.com/v1/audio-analysis/295SxdR1DqunCNwd0U767w,0.798,254218,0.564,295SxdR1DqunCNwd0U767w,1.83e-05,2,0.183,-5.98,1,0.047,108.004,4,https://api.spotify.com/v1/tracks/295SxdR1DqunCNwd0U767w,audio_features,spotify:track:295SxdR1DqunCNwd0U767w,0.394
26,Zola,27,728362,Papers (feat. Ninho),0.431,https://api.spotify.com/v1/audio-analysis/3vmoC735YdyvsrF0HtbmGn,0.896,173320,0.532,3vmoC735YdyvsrF0HtbmGn,1.35e-05,8,0.221,-6.823,1,0.257,133.904,4,https://api.spotify.com/v1/tracks/3vmoC735YdyvsrF0HtbmGn,audio_features,spotify:track:3vmoC735YdyvsrF0HtbmGn,0.614
27,Mabel,28,705021,Don't Call Me Up,0.296,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,0.674,178480,0.881,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,0.234
28,PNL,29,704531,Au DD,0.293,https://api.spotify.com/v1/audio-analysis/5lCxlSBFyP5g4EhVypAoOu,0.777,247161,0.698,5lCxlSBFyP5g4EhVypAoOu,2.32e-05,6,0.0908,-7.706,0,0.0704,119.963,4,https://api.spotify.com/v1/tracks/5lCxlSBFyP5g4EhVypAoOu,audio_features,spotify:track:5lCxlSBFyP5g4EhVypAoOu,0.119
29,Ninho,30,702193,Goutte d’eau,0.647,https://api.spotify.com/v1/audio-analysis/0rQbvQpjQ6QeeCAnVRzokf,0.683,157184,0.693,0rQbvQpjQ6QeeCAnVRzokf,0.0,5,0.121,-6.441,0,0.127,137.826,4,https://api.spotify.com/v1/tracks/0rQbvQpjQ6QeeCAnVRzokf,audio_features,spotify:track:0rQbvQpjQ6QeeCAnVRzokf,0.322
30,Daddy Yankee,31,692225,Con Calma,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656
31,Booba,32,686997,GLAIVE,0.427,https://api.spotify.com/v1/audio-analysis/4kgHfnWMk3rK5upoZgJrFr,0.667,116178,0.825,4kgHfnWMk3rK5upoZgJrFr,0.0,9,0.297,-4.237,1,0.391,78.685,4,https://api.spotify.com/v1/tracks/4kgHfnWMk3rK5upoZgJrFr,audio_features,spotify:track:4kgHfnWMk3rK5upoZgJrFr,0.866
32,Nekfeu,33,655489,Dans l'univers,0.326,https://api.spotify.com/v1/audio-analysis/2PYXOG6GdxF9sUIH2NfOAD,0.64,244320,0.419,2PYXOG6GdxF9sUIH2NfOAD,0.000271,11,0.137,-9.962,1,0.168,131.936,4,https://api.spotify.com/v1/tracks/2PYXOG6GdxF9sUIH2NfOAD,audio_features,spotify:track:2PYXOG6GdxF9sUIH2NfOAD,0.202
33,Soolking,34,646011,Zemër,0.299,https://api.spotify.com/v1/audio-analysis/68av1mZz0VsIYXJWATZWUW,0.782,224713,0.864,68av1mZz0VsIYXJWATZWUW,0.0,11,0.0876,-2.918,0,0.053,156.989,4,https://api.spotify.com/v1/tracks/68av1mZz0VsIYXJWATZWUW,audio_features,spotify:track:68av1mZz0VsIYXJWATZWUW,0.941
34,Jul,35,619837,Tel Me,0.366,https://api.spotify.com/v1/audio-analysis/4ml7hnH3FtGeUDMhzVmnrj,0.841,199707,0.668,4ml7hnH3FtGeUDMhzVmnrj,1.28e-05,11,0.103,-6.802,0,0.16,73.991,4,https://api.spotify.com/v1/tracks/4ml7hnH3FtGeUDMhzVmnrj,audio_features,spotify:track:4ml7hnH3FtGeUDMhzVmnrj,0.736
35,Heuss L'enfoiré,36,616503,Aristocrate,0.268,https://api.spotify.com/v1/audio-analysis/7gNlaZaMIjRUfnAYd9Dvmt,0.935,169733,0.613,7gNlaZaMIjRUfnAYd9Dvmt,3.1e-06,1,0.0956,-6.241,0,0.0662,116.943,4,https://api.spotify.com/v1/tracks/7gNlaZaMIjRUfnAYd9Dvmt,audio_features,spotify:track:7gNlaZaMIjRUfnAYd9Dvmt,0.626
36,Ninho,37,606108,Putana,0.313,https://api.spotify.com/v1/audio-analysis/5oePa8PlOTPAlRaGs2OZ3A,0.717,184800,0.774,5oePa8PlOTPAlRaGs2OZ3A,0.0,2,0.129,-6.927,0,0.0515,103.849,4,https://api.spotify.com/v1/tracks/5oePa8PlOTPAlRaGs2OZ3A,audio_features,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,0.511
37,Billie Eilish,38,591458,bad guy,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562
38,Alec Benjamin,39,588537,Let Me Down Slowly,0.74,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.652,169354,0.557,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.714,0,0.0318,150.073,4,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.483
39,Mahmood,40,584860,Soldi,0.0361,https://api.spotify.com/v1/audio-analysis/4szQkW1CDHqbRZGltXJdd3,0.729,195133,0.589,4szQkW1CDHqbRZGltXJdd3,0.0,3,0.305,-9.871,0,0.0483,95.065,4,https://api.spotify.com/v1/tracks/4szQkW1CDHqbRZGltXJdd3,audio_features,spotify:track:4szQkW1CDHqbRZGltXJdd3,0.349
40,Booba,41,579479,Arc-en-ciel,0.799,https://api.spotify.com/v1/audio-analysis/07qHCBBSRswIsfs0waYdjC,0.583,169846,0.418,07qHCBBSRswIsfs0waYdjC,0.0,5,0.109,-10.898,0,0.0451,129.915,4,https://api.spotify.com/v1/tracks/07qHCBBSRswIsfs0waYdjC,audio_features,spotify:track:07qHCBBSRswIsfs0waYdjC,0.357
41,Ozuna,42,576395,Baila Baila Baila,0.0361,https://api.spotify.com/v1/audio-analysis/7uH27oIt4a6cIFCA8ZPcyG,0.816,158400,0.754,7uH27oIt4a6cIFCA8ZPcyG,0.0,11,0.217,-2.75,0,0.111,99.966,4,https://api.spotify.com/v1/tracks/7uH27oIt4a6cIFCA8ZPcyG,audio_features,spotify:track:7uH27oIt4a6cIFCA8ZPcyG,0.533
42,Post Malone,43,574080,Goodbyes (Feat. Young Thug),0.447,https://api.spotify.com/v1/audio-analysis/6vBdBCoOhKHiYDDOcorfNo,0.58,174960,0.653,6vBdBCoOhKHiYDDOcorfNo,0.0,5,0.111,-3.818,1,0.0745,150.231,4,https://api.spotify.com/v1/tracks/6vBdBCoOhKHiYDDOcorfNo,audio_features,spotify:track:6vBdBCoOhKHiYDDOcorfNo,0.175
43,Dennis Lloyd,44,562206,Never Go Back,0.0135,https://api.spotify.com/v1/audio-analysis/2QrXzOqLCVDRZHkToA0tSR,0.421,175424,0.653,2QrXzOqLCVDRZHkToA0tSR,0.0,9,0.114,-4.85,0,0.398,78.6,4,https://api.spotify.com/v1/tracks/2QrXzOqLCVDRZHkToA0tSR,audio_features,spotify:track:2QrXzOqLCVDRZHkToA0tSR,0.733
44,100 Blaze,45,561116,Binks,0.334,https://api.spotify.com/v1/audio-analysis/1kX5NXQDQbvqhxvisCv1Ok,0.861,206760,0.636,1kX5NXQDQbvqhxvisCv1Ok,0.0,5,0.102,-6.713,1,0.0701,122.064,4,https://api.spotify.com/v1/tracks/1kX5NXQDQbvqhxvisCv1Ok,audio_features,spotify:track:1kX5NXQDQbvqhxvisCv1Ok,0.445
45,Angèle,46,559918,Flou,0.697,https://api.spotify.com/v1/audio-analysis/3b89BehicGUgc60pLBo092,0.682,196920,0.52,3b89BehicGUgc60pLBo092,5.44e-06,5,0.265,-9.623,0,0.0589,112.965,4,https://api.spotify.com/v1/tracks/3b89BehicGUgc60pLBo092,audio_features,spotify:track:3b89BehicGUgc60pLBo092,0.468
46,Lewis Capaldi,47,559708,Someone You Loved,0.751,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,0.501,182161,0.405,7qEHsqek33rTcFNT9PFqLf,0.0,1,0.105,-5.679,1,0.0319,109.891,4,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.446
47,Koba LaD,48,559029,Quotidien,0.261,https://api.spotify.com/v1/audio-analysis/2abVYMtriZHHIDGFZFT5ij,0.827,194067,0.626,2abVYMtriZHHIDGFZFT5ij,0.0,7,0.193,-7.744,0,0.202,139.973,4,https://api.spotify.com/v1/tracks/2abVYMtriZHHIDGFZFT5ij,audio_features,spotify:track:2abVYMtriZHHIDGFZFT5ij,0.674
48,Kalash,49,553891,JTC,0.41,https://api.spotify.com/v1/audio-analysis/2IlBgMGbkKDfu7qveyT9AB,0.87,188415,0.503,2IlBgMGbkKDfu7qveyT9AB,0.0,0,0.301,-8.516,0,0.288,146.092,4,https://api.spotify.com/v1/tracks/2IlBgMGbkKDfu7qveyT9AB,audio_features,spotify:track:2IlBgMGbkKDfu7qveyT9AB,0.585
49,Kezah,50,536686,Mirador,0.225,https://api.spotify.com/v1/audio-analysis/4j5Bb0saeXmiz62XIZjcHj,0.832,168000,0.747,4j5Bb0saeXmiz62XIZjcHj,3.86e-06,1,0.0412,-4.957,0,0.052,99.986,4,https://api.spotify.com/v1/tracks/4j5Bb0saeXmiz62XIZjcHj,audio_features,spotify:track:4j5Bb0saeXmiz62XIZjcHj,0.789
50,Ariana Grande,51,506589,boyfriend (with Social House),0.119,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,0.4,186107,0.795,0Ryd8975WihbObpp5cPW1t,0.0,10,0.159,-3.731,0,0.461,190.097,4,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,audio_features,spotify:track:0Ryd8975WihbObpp5cPW1t,0.702
51,Koba LaD,52,503009,Matin,0.423,https://api.spotify.com/v1/audio-analysis/3COpbW4W1Qab0ZqiHZxdjv,0.734,215880,0.588,3COpbW4W1Qab0ZqiHZxdjv,0.0,4,0.124,-8.345,0,0.234,124.128,4,https://api.spotify.com/v1/tracks/3COpbW4W1Qab0ZqiHZxdjv,audio_features,spotify:track:3COpbW4W1Qab0ZqiHZxdjv,0.581
52,Heuss L'enfoiré,53,492971,Les méchants,0.362,https://api.spotify.com/v1/audio-analysis/0r64LBR8RlnXcdd5HTFubd,0.675,192773,0.626,0r64LBR8RlnXcdd5HTFubd,0.0,6,0.0999,-5.648,0,0.303,192.011,4,https://api.spotify.com/v1/tracks/0r64LBR8RlnXcdd5HTFubd,audio_features,spotify:track:0r64LBR8RlnXcdd5HTFubd,0.512
53,Ed Sheeran,54,487338,Beautiful People (feat. Khalid),0.124,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,0.64,197867,0.648,70eFcWOvlMObDhURTqT4Fv,0.0,5,0.0802,-8.113,0,0.187,92.977,4,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv,0.548
54,R3HAB,55,470388,All Around The World (La La La),0.479,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp,0.733,147840,0.859,02itaCXOdC54J0ISjqqFAp,0.0645,9,0.105,-5.03,0,0.033,124.948,4,https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,audio_features,spotify:track:02itaCXOdC54J0ISjqqFAp,0.52
55,Lomepal,56,454459,Trop beau,0.295,https://api.spotify.com/v1/audio-analysis/4WB9OeauHXnGOMUK4s80gM,0.748,244587,0.66,4WB9OeauHXnGOMUK4s80gM,5.56e-06,4,0.0883,-6.034,0,0.0404,123.902,4,https://api.spotify.com/v1/tracks/4WB9OeauHXnGOMUK4s80gM,audio_features,spotify:track:4WB9OeauHXnGOMUK4s80gM,0.324
56,Naps,57,452853,Rappelle-toi,0.474,https://api.spotify.com/v1/audio-analysis/6dgLDzgL0JYxFr3PjppsnS,0.862,191253,0.75,6dgLDzgL0JYxFr3PjppsnS,0.0,5,0.087,-7.267,0,0.0566,139.986,4,https://api.spotify.com/v1/tracks/6dgLDzgL0JYxFr3PjppsnS,audio_features,spotify:track:6dgLDzgL0JYxFr3PjppsnS,0.867
57,Lorenzo,58,452642,Damdamdeo,0.286,https://api.spotify.com/v1/audio-analysis/1vYIL16wtreegB3LmHpiav,0.932,185320,0.787,1vYIL16wtreegB3LmHpiav,0.0,6,0.0704,-7.096,1,0.137,138.146,4,https://api.spotify.com/v1/tracks/1vYIL16wtreegB3LmHpiav,audio_features,spotify:track:1vYIL16wtreegB3LmHpiav,0.741
58,Columbine,59,452618,C'est pas grave,0.188,https://api.spotify.com/v1/audio-analysis/7MPC1qtCR74fdc9jNdFHeH,0.747,161360,0.605,7MPC1qtCR74fdc9jNdFHeH,5.85e-06,0,0.1,-6.257,1,0.0733,99.955,4,https://api.spotify.com/v1/tracks/7MPC1qtCR74fdc9jNdFHeH,audio_features,spotify:track:7MPC1qtCR74fdc9jNdFHeH,0.473
59,Nekfeu,60,445064,Elle pleut,0.724,https://api.spotify.com/v1/audio-analysis/4kqsT3yDyJr1KZ2AkM9qfD,0.62,286520,0.375,4kqsT3yDyJr1KZ2AkM9qfD,2.86e-06,8,0.125,-11.064,1,0.455,92.641,4,https://api.spotify.com/v1/tracks/4kqsT3yDyJr1KZ2AkM9qfD,audio_features,spotify:track:4kqsT3yDyJr1KZ2AkM9qfD,0.226
60,Djadja & Dinaz,61,441177,Possédé,0.193,https://api.spotify.com/v1/audio-analysis/6g8Waa9vcFQP1FElldjfRr,0.73,269659,0.587,6g8Waa9vcFQP1FElldjfRr,0.0,4,0.0844,-6.972,0,0.0562,134.958,4,https://api.spotify.com/v1/tracks/6g8Waa9vcFQP1FElldjfRr,audio_features,spotify:track:6g8Waa9vcFQP1FElldjfRr,0.791
61,Nekfeu,62,439366,Cheum,0.273,https://api.spotify.com/v1/audio-analysis/5dkSQ8ExtSaS5diqiQosOk,0.872,196027,0.613,5dkSQ8ExtSaS5diqiQosOk,0.0,9,0.0818,-4.884,1,0.32,139.885,4,https://api.spotify.com/v1/tracks/5dkSQ8ExtSaS5diqiQosOk,audio_features,spotify:track:5dkSQ8ExtSaS5diqiQosOk,0.343
62,Heuss L'enfoiré,63,436416,Khapta,0.00937,https://api.spotify.com/v1/audio-analysis/6stxV2bl7xSiPUornxwyNR,0.811,162907,0.692,6stxV2bl7xSiPUornxwyNR,0.0,4,0.0598,-2.836,0,0.105,125.009,4,https://api.spotify.com/v1/tracks/6stxV2bl7xSiPUornxwyNR,audio_features,spotify:track:6stxV2bl7xSiPUornxwyNR,0.817
63,Y2K,64,435056,Lalala,0.181,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,0.843,160627,0.391,51Fjme0JiitpyXKuyQiCDo,0.0,2,0.137,-7.899,1,0.0845,129.972,4,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,audio_features,spotify:track:51Fjme0JiitpyXKuyQiCDo,0.496
64,Dimitri Vegas & Like Mike,65,432143,Instagram,0.125,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,0.765,184558,0.906,0U6bQIAh6MCGo1xjbIIx2S,0.0,8,0.423,-2.097,0,0.0965,96.071,4,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,audio_features,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,0.95
65,OneRepublic,66,423613,Rescue Me,0.156,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,0.759,158900,0.605,0mjAU3yKR1QnXnHtjGJqTM,0.0,7,0.694,-7.737,1,0.0433,121.049,4,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,audio_features,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,0.64
66,Ed Sheeran,67,421381,South of the Border (feat. Camila Cabello & Cardi B),0.148,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,0.857,204467,0.621,4vUmTMuQqjdnvlZmAH61Qk,0.0,9,0.0865,-6.376,0,0.0824,97.986,4,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,audio_features,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,0.668
