,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3667,0.737,0.753,-5.14,0.276,0.175,0.0,0.113,0.668,171.853
3668,0.57,0.55,-8.343,0.035,0.524,3.73e-05,0.0921,0.435,117.999
3669,0.534,0.959,-3.67,0.361,0.449,0.0,0.354,0.751,187.576
3670,0.71,0.801,-4.845,0.0896,0.0728,0.0,0.0744,0.845,145.102
3671,0.574,0.738,-5.526,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996
3672,0.725,0.912,-3.665,0.0851,0.155,7.68e-05,0.107,0.674,104.054
3673,0.687,0.855,-2.837,0.109,0.13,0.0,0.311,0.659,167.947
3674,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035
3675,0.817,0.842,-4.361,0.071,0.239,0.0,0.102,0.632,133.965
3676,0.712,0.696,-4.778,0.303,0.323,0.000431,0.107,0.564,183.982
3677,0.556,0.847,-3.118,0.251,0.18,0.0,0.352,0.606,172.181
3678,0.679,0.77,-3.537,0.19,0.0583,0.0,0.0825,0.839,161.721
3679,0.744,0.803,-4.536,0.0427,0.0878,0.0,0.133,0.481,137.897
3680,0.596,0.838,-3.19,0.165,0.266,0.0,0.12,0.582,85.059
3681,0.604,0.657,-6.688,0.0803,0.0716,0.0041,0.135,0.589,196.082
3682,0.795,0.565,-9.127,0.102,0.11,3.58e-05,0.116,0.366,102.01
3683,0.802,0.667,-5.324,0.0412,0.00984,0.0,0.286,0.542,102.591
3684,0.644,0.911,-3.932,0.137,0.00533,0.000582,0.223,0.341,105.053
3685,0.852,0.929,-2.658,0.113,0.0614,4.93e-06,0.563,0.636,110.679
3686,0.56,0.767,-3.564,0.0417,0.354,0.0,0.341,0.788,83.907
3687,0.837,0.736,-4.045,0.0816,0.461,2.48e-05,0.196,0.957,97.009
3688,0.774,0.81,-8.247,0.0968,0.201,1.32e-06,0.0386,0.682,130.025
3689,0.704,0.906,-6.038,0.129,0.212,3.35e-05,0.767,0.924,91.39
3690,0.696,0.545,-7.218,0.0353,0.0177,0.0,0.107,0.495,94.991
3691,0.684,0.931,-2.039,0.108,0.216,0.0,0.0878,0.654,99.912
3692,0.627,0.828,-4.571,0.134,0.218,2.16e-05,0.102,0.368,117.882
3693,0.903,0.924,-4.18,0.0508,0.0643,0.00115,0.0664,0.859,128.013
3694,0.754,0.622,-7.2,0.0593,0.0231,0.0,0.131,0.238,100.027
3695,0.78,0.968,-2.801,0.386,0.194,1.91e-06,0.582,0.766,171.292
3696,0.68,0.934,-3.078,0.0493,0.0806,0.000105,0.297,0.843,97.987
3697,0.774,0.781,-4.426,0.104,0.341,0.0,0.111,0.469,100.017
3698,0.834,0.871,-3.74,0.138,0.256,1.92e-06,0.296,0.802,111.758
3699,0.757,0.682,-8.032,0.046,0.161,1.78e-06,0.107,0.564,101.966
3700,0.712,0.885,-1.978,0.0982,0.1,0.0,0.246,0.841,91.053
3701,0.905,0.863,-3.76,0.0413,0.376,1.44e-05,0.0916,0.807,95.0
3702,0.741,0.588,-6.95,0.0734,0.0375,0.0,0.0683,0.443,140.019
3703,0.694,0.748,-6.371,0.0442,0.0926,0.00105,0.0991,0.562,96.002
3704,0.657,0.811,-3.253,0.184,0.0259,0.0,0.311,0.835,175.91
3705,0.716,0.928,-2.06,0.0997,0.183,0.0,0.168,0.853,114.104
3706,0.812,0.786,-5.939,0.205,0.254,0.0,0.25,0.885,89.984
3707,0.534,0.694,-9.572,0.19,0.0122,4.55e-05,0.129,0.877,157.433
3708,0.596,0.465,-13.993,0.384,0.0202,0.0,0.275,0.551,179.958
3709,0.847,0.889,-4.554,0.0553,0.0309,0.0,0.0495,0.677,110.057
3710,0.644,0.924,-2.54,0.0392,0.00216,0.0,0.0469,0.458,128.029
3711,0.568,0.94,-3.736,0.237,0.0486,1.07e-05,0.674,0.909,88.683
3712,0.652,0.647,-6.175,0.323,0.551,0.0,0.0771,0.881,197.886
3713,0.751,0.814,-4.984,0.17,0.0734,0.0,0.0812,0.561,113.922
3714,0.644,0.548,-6.931,0.329,0.191,0.000112,0.101,0.359,144.939
3715,0.765,0.899,-2.096,0.247,0.249,0.00108,0.0588,0.797,67.508
3716,0.536,0.903,-5.501,0.307,0.154,4.5e-05,0.064,0.656,129.965
3717,0.848,0.925,-6.161,0.0767,0.054,0.104,0.209,0.69,105.006
3718,0.795,0.978,-5.637,0.177,0.544,0.00156,0.0776,0.685,150.006
3719,0.631,0.971,-3.505,0.0628,0.349,0.0,0.0977,0.778,119.829
3720,0.624,0.866,-2.264,0.0326,0.00168,0.000627,0.172,0.526,128.076
3721,0.598,0.966,-4.585,0.338,0.00826,0.000283,0.589,0.632,109.049
3722,0.788,0.675,-13.249,0.166,0.244,0.0,0.0731,0.558,90.001
3723,0.727,0.885,-7.073,0.0642,0.179,0.00179,0.108,0.454,119.977
3724,0.747,0.81,-8.352,0.0541,0.0688,0.0405,0.0592,0.937,130.012
3725,0.493,0.947,-4.188,0.206,0.0815,0.00937,0.0552,0.568,127.986
3726,0.71,0.812,-2.497,0.119,0.108,2.14e-06,0.465,0.908,131.983
3727,0.769,0.907,-2.102,0.245,0.255,0.00111,0.0554,0.773,67.507
3728,0.878,0.773,-3.136,0.0517,0.125,0.00235,0.137,0.927,97.002
3729,0.71,0.812,-2.497,0.119,0.108,2.14e-06,0.465,0.908,131.983
3730,0.742,0.799,-6.739,0.0558,0.198,0.000144,0.0974,0.314,136.987
3731,0.894,0.873,-5.049,0.0564,0.0176,0.00056,0.0846,0.476,102.006
3732,0.719,0.835,-7.391,0.0426,0.0902,0.00431,0.331,0.961,139.985
3733,0.79,0.892,-4.038,0.0404,0.229,1.24e-06,0.206,0.896,131.994
3734,0.353,0.949,-1.736,0.117,0.0236,0.000277,0.35,0.734,79.945
3735,0.595,0.924,-4.183,0.16,0.266,0.0,0.0498,0.864,124.039
3736,0.452,0.856,-2.575,0.0518,0.31,0.0,0.163,0.787,93.174
3737,0.625,0.878,-4.567,0.216,0.0924,0.0,0.113,0.868,97.711
3738,0.737,0.923,-6.14,0.32,0.204,2.04e-05,0.0396,0.815,188.786
3739,0.713,0.864,-4.994,0.0746,0.0187,0.0,0.722,0.568,122.019
3740,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035
3741,0.848,0.721,-6.746,0.0758,0.0668,0.0,0.135,0.84,128.028
3742,0.694,0.886,-5.133,0.0525,0.0212,2.16e-05,0.108,0.623,120.016
3743,0.751,0.835,-9.253,0.0468,0.198,0.0,0.17,0.691,108.019
3744,0.788,0.716,-3.846,0.129,0.0288,0.0,0.107,0.885,127.061
3745,0.337,0.963,-2.93,0.296,0.284,0.0,0.281,0.405,62.481
3746,0.581,0.82,-3.697,0.136,0.0569,0.0,0.167,0.446,167.889
3747,0.745,0.782,-5.68,0.0464,0.459,0.000136,0.108,0.823,101.039
3748,0.571,0.9,-4.855,0.037,0.00502,0.00916,0.0952,0.414,91.985
3749,0.604,0.814,-5.034,0.0559,0.175,0.0,0.0597,0.445,180.022
3750,0.822,0.537,-7.398,0.0594,0.396,0.0,0.112,0.516,110.011
3751,0.746,0.924,-6.057,0.0442,0.0169,0.00279,0.097,0.807,136.051
3752,0.864,0.787,-4.488,0.103,0.141,1.56e-06,0.122,0.846,130.05
3753,0.772,0.887,-5.227,0.0405,0.00303,0.0027,0.09,0.907,132.066
3754,0.689,0.868,-7.156,0.0415,0.345,0.000409,0.204,0.869,94.987
3755,0.904,0.624,-6.426,0.0845,0.315,2.99e-05,0.0935,0.963,99.971
3756,0.724,0.841,-3.882,0.307,0.105,0.0,0.473,0.898,181.74
3757,0.69,0.939,-6.441,0.0583,0.0102,0.0288,0.12,0.615,125.006
3758,0.827,0.963,-1.788,0.298,0.416,0.000602,0.483,0.938,90.058
3759,0.762,0.822,-2.758,0.0425,0.0284,0.0,0.367,0.467,101.998
3760,0.8,0.921,-3.7,0.0846,0.0841,1.82e-05,0.189,0.826,137.989
3761,0.627,0.939,-3.041,0.179,0.415,1.67e-06,0.182,0.92,198.106
3762,0.902,0.772,-8.29,0.0383,0.0452,0.000129,0.12,0.808,131.992
3763,0.802,0.763,-6.456,0.0336,0.22,0.000396,0.128,0.789,120.078
3764,0.705,0.913,-6.709,0.0788,0.0137,0.0,0.329,0.955,145.948
3765,0.481,0.881,-6.014,0.241,0.097,0.0,0.112,0.754,150.04
3766,0.668,0.779,-8.486,0.238,0.278,1.8e-05,0.287,0.684,79.99
3767,0.764,0.863,-5.414,0.0416,0.00269,0.0,0.27,0.92,132.021
3768,0.677,0.942,-6.105,0.16,0.124,0.0132,0.0819,0.598,173.991
3769,0.789,0.685,-8.669,0.212,0.414,0.0,0.172,0.697,147.864
3770,0.95,0.694,-7.089,0.0516,0.0317,1.93e-06,0.137,0.961,119.972
3771,0.853,0.785,-6.08,0.0619,0.29,0.0,0.0589,0.786,106.046
3772,0.722,0.954,-4.777,0.118,0.0439,0.0,0.0494,0.443,120.051
3773,0.742,0.752,-8.974,0.0957,0.0715,0.0,0.126,0.561,106.038
3774,0.751,0.835,-9.253,0.0468,0.198,0.0,0.17,0.691,108.019
3775,0.423,0.951,-1.726,0.118,0.0204,0.000369,0.331,0.768,78.78
3776,0.803,0.814,-5.373,0.0614,0.0081,2.19e-05,0.586,0.677,130.009
3777,0.693,0.963,-5.016,0.0757,0.0683,0.929,0.0944,0.8,164.011
3778,0.836,0.839,-2.974,0.106,0.275,7.25e-06,0.181,0.507,103.992
3779,0.708,0.946,-4.519,0.0434,0.128,0.0,0.559,0.477,130.99
3780,0.824,0.757,-5.047,0.0743,0.368,0.000111,0.146,0.97,100.027
3781,0.73,0.656,-5.07,0.0294,0.00797,0.00271,0.108,0.743,131.04
3782,0.477,0.925,-5.856,0.186,0.0808,0.0107,0.0482,0.575,105.112
3783,0.624,0.847,-7.246,0.0455,0.103,0.202,0.284,0.507,138.059
3784,0.779,0.842,-4.788,0.157,0.0493,2.11e-05,0.0746,0.286,102.03
3785,0.705,0.596,-7.392,0.197,0.0957,0.0,0.0579,0.492,179.925
3786,0.783,0.766,-3.371,0.0565,0.473,0.0,0.324,0.917,125.006
3787,0.528,0.37,-9.382,0.0249,0.823,0.0,0.139,0.345,90.92
3788,0.461,0.827,-5.424,0.0537,0.0128,0.0,0.0647,0.355,159.677
3789,0.751,0.835,-4.462,0.0887,0.0549,0.0,0.111,0.509,124.97
3790,0.589,0.811,-5.052,0.0429,0.473,0.0,0.114,0.166,119.969
3791,0.301,0.581,-7.324,0.0422,0.602,0.0,0.0757,0.235,132.051
3792,0.758,0.877,-5.047,0.0806,0.138,1.92e-05,0.085,0.707,108.011
3793,0.376,0.668,-7.269,0.0497,0.635,1.96e-06,0.294,0.404,87.457
3794,0.598,0.887,-6.992,0.0802,0.0284,5.84e-06,0.166,0.704,159.977
3795,0.531,0.865,-3.389,0.0536,0.481,0.0,0.22,0.582,79.97
3796,0.566,0.862,-6.02,0.105,0.0246,0.0,0.103,0.455,147.974
3797,0.673,0.714,-8.042,0.039,0.111,0.0,0.0858,0.78,112.941
3798,0.407,0.487,-5.475,0.0332,0.668,0.0,0.121,0.352,114.251
3799,0.527,0.521,-6.837,0.0272,0.631,0.0,0.158,0.266,143.892
3800,0.223,0.359,-7.569,0.0312,0.845,0.0,0.133,0.193,73.059
3801,0.536,0.459,-7.028,0.0369,0.852,0.0,0.334,0.457,89.952
3802,0.677,0.318,-9.196,0.028,0.775,0.0,0.118,0.585,104.983
3803,0.547,0.705,-7.873,0.0356,0.157,0.0,0.109,0.384,140.008
3804,0.624,0.847,-7.246,0.0455,0.103,0.202,0.284,0.507,138.059
3805,0.678,0.913,-2.68,0.316,0.0345,0.0,0.35,0.678,140.133
3806,0.683,0.915,-2.205,0.0967,0.026,0.019,0.111,0.574,160.0
3807,0.603,0.708,-7.047,0.0379,0.000173,3.36e-06,0.158,0.611,105.046
3808,0.799,0.929,-3.231,0.0668,0.253,0.000462,0.24,0.952,127.999
3809,0.536,0.459,-7.028,0.0369,0.852,0.0,0.334,0.457,89.952
3810,0.579,0.713,-7.334,0.0318,0.617,3.33e-05,0.118,0.635,159.915
3811,0.547,0.554,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386
3812,0.591,0.531,-8.677,0.0472,0.629,3.87e-06,0.499,0.478,80.971
3813,0.365,0.407,-10.352,0.0424,0.752,0.00129,0.212,0.464,149.161
3814,0.674,0.661,-7.973,0.0619,0.128,2.03e-05,0.283,0.458,95.966
3815,0.679,0.622,-8.514,0.0328,0.272,6.52e-05,0.106,0.483,98.028
3816,0.513,0.632,-7.612,0.0449,0.401,0.000305,0.0695,0.294,87.963
3817,0.465,0.587,-6.078,0.0337,0.00271,0.0,0.138,0.309,122.001
3818,0.576,0.652,-8.015,0.0434,0.854,0.00226,0.0991,0.542,171.892
3819,0.311,0.538,-4.551,0.0263,0.573,0.0,0.113,0.165,137.177
3820,0.707,0.501,-7.389,0.0372,0.387,1.81e-06,0.095,0.542,93.978
3821,0.536,0.416,-8.74,0.0252,0.906,0.00173,0.16,0.33,100.075
3822,0.636,0.745,-5.4,0.0378,0.155,2.54e-06,0.132,0.719,139.986
3823,0.59,0.784,-10.752,0.0383,0.382,0.798,0.228,0.658,129.999
3824,0.623,0.595,-6.342,0.0331,0.363,0.000131,0.353,0.418,78.029
3825,0.531,0.865,-3.389,0.0536,0.481,0.0,0.22,0.582,79.97
3826,0.72,0.621,-9.773,0.0491,0.676,0.0,0.0679,0.566,114.987
3827,0.624,0.551,-6.871,0.033,0.285,0.0,0.234,0.229,149.97
3828,0.671,0.949,-2.44,0.0829,0.0037,3.83e-05,0.374,0.0724,128.028
3829,0.794,0.778,-4.118,0.0373,0.0241,2.37e-05,0.1,0.653,122.001
3830,0.731,0.91,-2.821,0.205,0.0749,1.08e-05,0.337,0.831,128.026
3831,0.855,0.881,-3.543,0.256,0.0276,0.00337,0.102,0.707,128.027
3832,0.806,0.745,-3.29,0.0469,0.0471,0.757,0.25,0.706,128.013
3833,0.557,0.876,-4.167,0.0448,0.00738,0.56,0.233,0.465,128.072
3834,0.536,0.96,-3.607,0.0751,0.0727,0.00162,0.247,0.141,128.219
3835,0.838,0.885,-1.515,0.078,0.0177,0.000637,0.148,0.836,126.011
3836,0.596,0.962,-6.184,0.0894,0.00306,0.00186,0.0738,0.268,128.016
3837,0.55,0.926,-4.002,0.0795,0.005,0.00353,0.305,0.241,128.069
3838,0.642,0.84,-3.781,0.0704,0.00277,0.0751,0.0628,0.653,128.018
3839,0.777,0.92,-3.918,0.039,0.0728,0.0101,0.144,0.61,134.029
3840,0.648,0.305,-10.029,0.0279,0.439,0.0,0.129,0.235,114.958
3841,0.772,0.752,-5.169,0.0798,0.0858,0.0,0.728,0.455,101.027
3842,0.796,0.978,-1.266,0.0955,0.289,0.00254,0.346,0.8,129.999
3843,0.649,0.716,-3.936,0.0384,0.268,4.51e-06,0.603,0.639,86.949
3844,0.751,0.788,-4.504,0.128,0.551,0.0,0.134,0.554,104.968
3845,0.725,0.912,-3.665,0.0851,0.155,7.68e-05,0.107,0.674,104.054
3846,0.867,0.705,-3.893,0.0522,0.00452,0.0,0.0868,0.285,94.985
3847,0.75,0.655,-6.74,0.0461,0.236,0.0,0.179,0.707,101.082
3848,0.638,0.874,-2.941,0.115,0.195,0.0,0.308,0.686,80.88
3849,0.811,0.921,-3.152,0.117,0.182,0.0,0.823,0.756,94.98
3850,0.716,0.934,-2.431,0.0448,0.0561,7.33e-06,0.147,0.749,99.983
3851,0.84,0.574,-5.941,0.277,0.364,0.0,0.145,0.427,110.036
3852,0.767,0.869,-3.381,0.0908,0.14,0.0,0.221,0.751,98.208
3853,0.849,0.592,-4.309,0.102,0.632,2.39e-06,0.108,0.652,89.966
3854,0.707,0.941,-2.606,0.041,0.0173,3.65e-05,0.134,0.337,99.013
3855,0.732,0.781,-2.98,0.0812,0.357,0.0,0.2,0.842,91.907
3856,0.841,0.827,-3.694,0.122,0.0533,5.04e-05,0.401,0.17,105.048
3857,0.71,0.801,-4.069,0.0476,0.346,0.0,0.122,0.374,80.97
3858,0.429,0.279,-10.981,0.059,0.835,2.03e-05,0.105,0.309,175.432
3859,0.663,0.91,-3.834,0.044,0.156,0.0,0.218,0.599,101.117
3860,0.469,0.573,-7.634,0.0558,0.335,0.0,0.107,0.543,95.989
3861,0.666,0.609,-8.988,0.0776,0.0391,0.0012,0.261,0.434,100.08
3862,0.699,0.764,-2.972,0.034,0.182,4.01e-06,0.204,0.558,91.026
3863,0.612,0.829,-4.225,0.0583,0.0606,0.0,0.38,0.694,94.961
3864,0.837,0.724,-5.525,0.11,0.116,0.0005,0.0676,0.343,95.01
3865,0.359,0.972,-3.452,0.109,0.136,2.52e-06,0.14,0.595,62.914
3866,0.789,0.95,-3.604,0.0759,0.191,1.41e-05,0.0969,0.746,126.013
3867,0.717,0.883,-2.573,0.0794,0.148,0.0,0.0426,0.598,167.938
3868,0.73,0.802,-5.869,0.0469,0.0469,0.000362,0.329,0.712,104.01
3869,0.828,0.614,-4.412,0.051,0.0594,0.0,0.142,0.639,98.029
3870,0.912,0.677,-4.212,0.0713,0.193,0.0,0.0939,0.94,115.061
3871,0.742,0.737,-4.855,0.0384,0.179,0.0,0.331,0.357,92.0
3872,0.782,0.827,-4.219,0.0627,0.159,0.0,0.226,0.498,104.032
3873,0.834,0.788,-7.294,0.213,0.359,0.27,0.396,0.705,130.032
3874,0.375,0.312,-10.656,0.031,0.85,0.00988,0.137,0.22,77.527
3875,0.831,0.908,-3.317,0.101,0.328,0.00371,0.077,0.734,104.962
3876,0.762,0.912,-4.724,0.216,0.499,0.0,0.413,0.449,148.023
3877,0.611,0.598,-8.178,0.0551,0.345,1.18e-05,0.183,0.604,177.963
3878,0.71,0.813,-6.099,0.0381,0.545,1.68e-05,0.105,0.847,139.998
3879,0.825,0.666,-4.847,0.0554,0.143,2.81e-06,0.237,0.763,96.987
3880,0.382,0.398,-10.026,0.0369,0.699,0.000207,0.111,0.315,179.697
3881,0.694,0.77,-6.475,0.0774,0.156,0.0,0.331,0.694,75.001
3882,0.583,0.598,-5.031,0.0685,0.407,0.0,0.117,0.35,102.866
3883,0.772,0.83,-3.981,0.0455,0.0357,0.0,0.0419,0.753,127.999
3884,0.66,0.962,0.366,0.0528,0.0656,0.0,0.27,0.492,127.885
3885,0.541,0.676,-3.893,0.153,0.442,0.0,0.159,0.845,90.037
3886,0.723,0.94,-1.883,0.0728,0.0195,0.000517,0.0932,0.407,100.033
3887,0.481,0.526,-9.777,0.17,0.86,0.14,0.11,0.627,134.519
3888,0.816,0.922,-2.963,0.149,0.178,0.0,0.373,0.887,95.006
3889,0.77,0.963,-2.129,0.0804,0.11,0.0,0.153,0.858,97.998
3890,0.714,0.653,-7.341,0.0855,0.0838,0.0,0.107,0.357,98.05
3891,0.781,0.811,-2.623,0.114,0.123,1.88e-05,0.173,0.652,93.891
3892,0.573,0.746,-6.108,0.0513,0.142,1.63e-05,0.277,0.508,105.064
3893,0.761,0.911,-2.561,0.136,0.0277,0.0,0.388,0.463,135.023
3894,0.865,0.594,-7.666,0.0441,0.207,0.0,0.072,0.422,100.007
3895,0.705,0.982,-3.376,0.0788,0.0212,3.18e-05,0.337,0.571,94.99
3896,0.804,0.795,-2.951,0.11,0.016,0.0,0.2,0.336,98.041
3897,0.756,0.693,-6.284,0.0898,0.0147,8.84e-05,0.0739,0.58,190.024
3898,0.73,0.806,-3.685,0.0642,0.0697,0.0,0.0838,0.511,97.0
3899,0.892,0.738,-4.712,0.101,0.153,0.0,0.0357,0.691,106.996
3900,0.771,0.696,-3.864,0.0637,0.397,0.0,0.205,0.754,81.957
3901,0.735,0.872,-3.053,0.0398,0.58,0.0,0.541,0.833,101.995
3902,0.756,0.722,-8.478,0.0415,0.0984,0.0,0.257,0.932,101.539
3903,0.846,0.786,-4.607,0.0519,0.131,0.000384,0.0835,0.523,106.023
3904,0.855,0.849,-4.472,0.0549,0.276,0.0,0.0302,0.699,126.028
3905,0.646,0.908,-4.68,0.0988,0.419,1.57e-06,0.381,0.881,104.238
3906,0.433,0.599,-7.293,0.0717,0.479,2.04e-06,0.12,0.338,71.798
3907,0.763,0.772,-6.112,0.0926,0.129,1.31e-05,0.306,0.862,147.041
3908,0.5,0.794,-7.852,0.116,0.448,3.34e-06,0.226,0.346,160.016
3909,0.703,0.678,-8.644,0.0417,0.0478,7.02e-05,0.496,0.694,120.051
3910,0.471,0.673,-5.832,0.0347,0.319,0.0,0.114,0.359,140.03
3911,0.617,0.405,-12.058,0.0482,0.236,0.0,0.0763,0.453,104.806
3912,0.73,0.944,-3.48,0.164,0.266,0.00443,0.0354,0.657,113.309
3913,0.59,0.875,-5.294,0.171,0.45,1.18e-05,0.164,0.736,96.915
3914,0.532,0.529,-8.402,0.0352,0.334,0.000144,0.078,0.295,81.989
3915,0.815,0.833,-6.117,0.0769,0.0297,2e-05,0.33,0.563,99.989
3916,0.693,0.956,-5.012,0.071,0.289,0.0,0.294,0.665,90.005
3917,0.804,0.748,-14.163,0.0616,0.11,0.0,0.0998,0.699,131.989
3918,0.891,0.913,-4.453,0.149,0.394,0.000173,0.373,0.772,130.045
3919,0.376,0.668,-7.269,0.0497,0.635,1.96e-06,0.294,0.404,87.457
3920,0.644,0.87,-4.816,0.0394,0.193,0.0,0.549,0.702,125.998
3921,0.797,0.603,-5.085,0.0534,0.142,6.85e-06,0.0903,0.609,95.018
3922,0.847,0.938,-4.615,0.0974,0.149,0.0,0.107,0.786,130.02
3923,0.753,0.99,-3.319,0.0578,0.0195,0.0,0.116,0.711,139.99
3924,0.758,0.921,-4.29,0.0628,0.0154,0.000313,0.0853,0.916,132.935
3925,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035
3926,0.703,0.678,-8.644,0.0417,0.0478,7.02e-05,0.496,0.694,120.051
3927,0.614,0.695,-8.05,0.168,0.231,0.000358,0.187,0.419,122.875
3928,0.783,0.671,-8.572,0.0639,0.294,0.0,0.134,0.651,141.996
3929,0.679,0.688,-5.522,0.0293,0.0773,0.0,0.704,0.424,127.951
3930,0.705,0.913,-6.709,0.0788,0.0137,0.0,0.329,0.955,145.948
3931,0.72,0.621,-9.773,0.0491,0.676,0.0,0.0679,0.566,114.987
3932,0.845,0.845,-7.083,0.116,0.157,0.0,0.034,0.769,106.965
3933,0.75,0.883,-5.879,0.0763,0.0416,0.0172,0.0655,0.888,146.011
3934,0.416,0.573,-8.264,0.066,0.0286,2.06e-06,0.11,0.163,102.041
3935,0.762,0.908,-6.034,0.083,0.256,0.0,0.0538,0.925,142.021
3936,0.806,0.909,-5.295,0.0658,0.0267,0.000343,0.057,0.653,119.996
3937,0.71,0.812,-2.497,0.119,0.108,2.14e-06,0.465,0.908,131.983
3938,0.79,0.892,-4.038,0.0404,0.229,1.24e-06,0.206,0.896,131.994
3939,0.841,0.651,-6.704,0.268,0.344,8.1e-06,0.139,0.456,124.018
3940,0.667,0.84,-4.666,0.0345,0.273,0.0,0.454,0.665,129.967
3941,0.705,0.901,-5.654,0.0927,0.0892,0.0,0.316,0.949,88.002
3942,0.804,0.915,-7.299,0.162,0.293,1.63e-05,0.0681,0.784,152.721
3943,0.715,0.864,-5.013,0.0743,0.0187,0.0,0.719,0.568,122.015
3944,0.818,0.829,-7.145,0.0978,0.303,8.53e-05,0.288,0.967,108.999
3945,0.547,0.705,-7.873,0.0356,0.157,0.0,0.109,0.384,140.008
3946,0.552,0.791,-4.681,0.0358,0.0538,0.0,0.102,0.309,99.742
3947,0.716,0.896,-3.622,0.104,0.02,0.0,0.484,0.732,129.983
3948,0.762,0.822,-2.758,0.0425,0.0284,0.0,0.367,0.467,101.998
3949,0.833,0.754,-7.555,0.0513,0.0166,0.0,0.246,0.65,108.001
3950,0.716,0.899,-5.29,0.0485,0.0751,0.00246,0.145,0.754,139.976
3951,0.746,0.924,-6.057,0.0442,0.0169,0.00279,0.097,0.807,136.051
3952,0.739,0.956,-5.831,0.0603,0.154,0.157,0.0246,0.894,100.018
3953,0.715,0.799,-4.897,0.0794,0.089,0.0,0.0651,0.851,145.021
3954,0.862,0.822,-5.028,0.074,0.0722,8.7e-05,0.607,0.721,121.999
3955,0.535,0.669,-8.259,0.0521,0.00394,0.000292,0.117,0.336,91.984
3956,0.722,0.609,-7.218,0.0473,0.0233,0.000247,0.113,0.807,154.967
3957,0.639,0.777,-4.891,0.0548,0.232,0.0,0.126,0.718,113.981
3958,0.827,0.737,-5.473,0.0764,0.0316,0.000322,0.211,0.873,121.99
3959,0.247,0.488,-9.247,0.0286,0.53,0.00075,0.1,0.193,161.92
3960,0.79,0.892,-4.038,0.0404,0.229,1.24e-06,0.206,0.896,131.994
3961,0.714,0.892,-5.342,0.0516,0.00145,0.000817,0.0462,0.899,134.997
3962,0.501,0.828,-2.495,0.114,0.053,0.0,0.135,0.483,84.659
3963,0.657,0.673,-9.706,0.0314,0.232,0.692,0.107,0.475,139.98
3964,0.743,0.921,-5.007,0.14,0.29,0.0068,0.0402,0.674,113.284
3965,0.776,0.882,-2.864,0.0456,0.0653,0.000151,0.11,0.789,93.99
3966,0.64,0.623,-8.144,0.0318,0.0386,0.865,0.253,0.869,127.987
3967,0.602,0.831,-3.349,0.0619,0.003,0.0,0.149,0.534,105.908
3968,0.818,0.93,-2.982,0.247,0.33,0.0,0.658,0.831,113.988
3969,0.762,0.822,-2.758,0.0425,0.0284,0.0,0.367,0.467,101.998
3970,0.677,0.318,-9.196,0.028,0.775,0.0,0.118,0.585,104.983
3971,0.793,0.777,-5.636,0.197,0.273,0.0,0.144,0.528,103.956
3972,0.663,0.551,-8.272,0.109,0.236,3.57e-05,0.0923,0.601,113.314
3973,0.84,0.767,-5.575,0.0548,0.0122,4.96e-05,0.077,0.508,97.004
3974,0.721,0.65,-6.95,0.136,0.0115,0.000137,0.34,0.391,130.491
3975,0.922,0.855,-3.743,0.113,0.0372,0.0,0.393,0.92,111.797
3976,0.818,0.93,-2.982,0.247,0.33,0.0,0.658,0.831,113.988
3977,0.75,0.961,-4.166,0.0622,0.0941,3.25e-05,0.144,0.911,134.106
3978,0.827,0.737,-5.473,0.0764,0.0316,0.000322,0.211,0.873,121.99
3979,0.476,0.788,-4.821,0.0446,0.237,2.49e-05,0.106,0.746,90.066
3980,0.647,0.544,-7.123,0.0341,0.848,1.97e-05,0.149,0.275,136.099
3981,0.693,0.896,-4.114,0.0682,0.31,0.0,0.195,0.854,126.995
3982,0.882,0.895,-4.196,0.295,0.162,0.0,0.761,0.745,96.018
3983,0.606,0.601,-5.576,0.0283,0.795,0.000522,0.127,0.453,125.964
3984,0.717,0.416,-9.875,0.0303,0.635,1.43e-06,0.0976,0.381,100.026
3985,0.465,0.551,-6.58,0.0362,0.619,6.03e-06,0.109,0.415,89.459
3986,0.552,0.769,-4.504,0.0465,0.497,0.0,0.112,0.702,86.957
3987,0.894,0.738,-4.098,0.0899,0.0376,0.0,0.0478,0.761,127.999
3988,0.677,0.858,-4.214,0.265,0.15,0.0,0.412,0.774,189.573
3989,0.679,0.688,-5.522,0.0293,0.0773,0.0,0.704,0.424,127.951
3990,0.65,0.482,-8.667,0.0281,0.293,0.0,0.0811,0.517,106.994
3991,0.654,0.85,-4.568,0.157,0.038,0.0,0.184,0.532,104.859
3992,0.422,0.564,-7.388,0.0397,0.741,0.00786,0.106,0.145,133.972
3993,0.83,0.6,-7.826,0.0633,0.0039,0.000101,0.263,0.369,105.975
3994,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035
3995,0.644,0.869,-4.403,0.0448,0.0167,1.21e-05,0.298,0.364,100.976
3996,0.705,0.812,-8.207,0.109,0.00714,1.18e-05,0.301,0.824,104.052
