,Artist,Position,Streams,Track Name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
119,Vitor Kley,120,745355,Morena,0.0864,https://api.spotify.com/v1/audio-analysis/36UiRg8wGUOFC3E0gdyvFA,0.574,164560,0.714,36UiRg8wGUOFC3E0gdyvFA,0.0,0,0.116,-4.517,0,0.244,83.363,4,https://api.spotify.com/v1/tracks/36UiRg8wGUOFC3E0gdyvFA,audio_features,spotify:track:36UiRg8wGUOFC3E0gdyvFA,0.434
120,Vitão,121,741663,Embrasa,0.107,https://api.spotify.com/v1/audio-analysis/4iANxSIDT3kGekiquMSAgT,0.699,243021,0.531,4iANxSIDT3kGekiquMSAgT,0.0,0,0.568,-5.714,1,0.0889,127.967,4,https://api.spotify.com/v1/tracks/4iANxSIDT3kGekiquMSAgT,audio_features,spotify:track:4iANxSIDT3kGekiquMSAgT,0.701
121,Ed Sheeran,122,740245,Beautiful People (feat. Khalid),0.124,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,0.64,197867,0.648,70eFcWOvlMObDhURTqT4Fv,0.0,5,0.0802,-8.113,0,0.187,92.977,4,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv,0.548
122,Gustavo Mioto,123,729578,Fake News - Ao Vivo,0.47,https://api.spotify.com/v1/audio-analysis/1G60NjxeOS7veR1EXuKPaW,0.804,175205,0.637,1G60NjxeOS7veR1EXuKPaW,0.0,11,0.969,-3.187,1,0.0542,113.979,4,https://api.spotify.com/v1/tracks/1G60NjxeOS7veR1EXuKPaW,audio_features,spotify:track:1G60NjxeOS7veR1EXuKPaW,0.732
123,Hugo & Guilherme,124,723171,Namorada Reserva - Ao Vivo,0.494,https://api.spotify.com/v1/audio-analysis/5GHA824FwkHeBl5u1T6kLj,0.778,176576,0.734,5GHA824FwkHeBl5u1T6kLj,0.0,4,0.451,-5.419,0,0.04,124.006,4,https://api.spotify.com/v1/tracks/5GHA824FwkHeBl5u1T6kLj,audio_features,spotify:track:5GHA824FwkHeBl5u1T6kLj,0.719
124,Maiara & Maraisa,125,722722,Nem Tchum - Ao Vivo,0.866,https://api.spotify.com/v1/audio-analysis/4oRI9c4EmcKo9kbgVM8zWP,0.481,202475,0.502,4oRI9c4EmcKo9kbgVM8zWP,0.0,5,0.975,-6.259,1,0.12,139.235,4,https://api.spotify.com/v1/tracks/4oRI9c4EmcKo9kbgVM8zWP,audio_features,spotify:track:4oRI9c4EmcKo9kbgVM8zWP,0.489
125,Zé Felipe,126,718778,Medalha de Prata (feat. Maiara & Maraisa) - Ao Vivo,0.493,https://api.spotify.com/v1/audio-analysis/4vKxWENeZqTDREw1ij7Oen,0.632,160496,0.766,4vKxWENeZqTDREw1ij7Oen,0.0,5,0.352,-5.703,1,0.0831,110.164,4,https://api.spotify.com/v1/tracks/4vKxWENeZqTDREw1ij7Oen,audio_features,spotify:track:4vKxWENeZqTDREw1ij7Oen,0.422
126,Wesley Safadão,127,717311,Dois Lados,0.417,https://api.spotify.com/v1/audio-analysis/3vSXPjfcebTt5mB8DXHWM6,0.664,147187,0.852,3vSXPjfcebTt5mB8DXHWM6,0.0,1,0.101,-4.059,1,0.0534,160.035,4,https://api.spotify.com/v1/tracks/3vSXPjfcebTt5mB8DXHWM6,audio_features,spotify:track:3vSXPjfcebTt5mB8DXHWM6,0.934
127,Marcos & Belutti,128,713590,Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,0.386,https://api.spotify.com/v1/audio-analysis/2dEkETSUpO8oZoCOcKT1yN,0.471,198995,0.843,2dEkETSUpO8oZoCOcKT1yN,0.0,4,0.79,-4.464,1,0.186,153.987,4,https://api.spotify.com/v1/tracks/2dEkETSUpO8oZoCOcKT1yN,audio_features,spotify:track:2dEkETSUpO8oZoCOcKT1yN,0.49
128,Marília Mendonça,129,704010,Love À Queima Roupa - Ao Vivo,0.524,https://api.spotify.com/v1/audio-analysis/0aUGXSCmdJz9I9kdY9e9kk,0.761,149051,0.848,0aUGXSCmdJz9I9kdY9e9kk,0.0,4,0.794,-4.265,1,0.0371,121.788,4,https://api.spotify.com/v1/tracks/0aUGXSCmdJz9I9kdY9e9kk,audio_features,spotify:track:0aUGXSCmdJz9I9kdY9e9kk,0.92
129,Ludmilla,130,700986,Favela chegou - Ao vivo,0.648,https://api.spotify.com/v1/audio-analysis/3X4vxzjSiCtmZY2QRumOKW,0.541,177536,0.973,3X4vxzjSiCtmZY2QRumOKW,5.62e-05,1,0.913,-3.722,0,0.231,149.973,4,https://api.spotify.com/v1/tracks/3X4vxzjSiCtmZY2QRumOKW,audio_features,spotify:track:3X4vxzjSiCtmZY2QRumOKW,0.617
130,Billie Eilish,131,700557,bad guy (with Justin Bieber),0.252,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,0.67,194840,0.453,3yNZ5r3LKfdmjoS3gkhUCT,0.33,0,0.117,-11.265,1,0.295,135.055,4,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,audio_features,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,0.68
131,Marília Mendonça,132,693633,Passa Mal - Ao Vivo,0.0651,https://api.spotify.com/v1/audio-analysis/7Cpd4UGXnTrloIgZpSs46e,0.688,154258,0.91,7Cpd4UGXnTrloIgZpSs46e,0.0,11,0.674,-2.257,0,0.0742,147.767,4,https://api.spotify.com/v1/tracks/7Cpd4UGXnTrloIgZpSs46e,audio_features,spotify:track:7Cpd4UGXnTrloIgZpSs46e,0.877
132,MC Lan,133,693438,"Malokera (feat. Ludmilla, Ty Dolla $ign)",0.151,https://api.spotify.com/v1/audio-analysis/5JlaPIRxVrZ6ZjJ8IZzSEk,0.936,194198,0.829,5JlaPIRxVrZ6ZjJ8IZzSEk,0.0,5,0.162,-4.124,1,0.291,131.013,4,https://api.spotify.com/v1/tracks/5JlaPIRxVrZ6ZjJ8IZzSEk,audio_features,spotify:track:5JlaPIRxVrZ6ZjJ8IZzSEk,0.622
133,Yasmin Santos,134,692124,Sofro Onde Eu Quiser,0.297,https://api.spotify.com/v1/audio-analysis/2Xr33epIjw1fbwOhrng4Pd,0.746,155661,0.498,2Xr33epIjw1fbwOhrng4Pd,0.0,6,0.112,-7.237,1,0.0368,125.949,4,https://api.spotify.com/v1/tracks/2Xr33epIjw1fbwOhrng4Pd,audio_features,spotify:track:2Xr33epIjw1fbwOhrng4Pd,0.691
134,Wesley Safadão,135,683556,Igual Ela Só Uma,0.123,https://api.spotify.com/v1/audio-analysis/6XGhqvxCMCcBy5XiqG7SWV,0.708,170441,0.891,6XGhqvxCMCcBy5XiqG7SWV,0.0,11,0.248,-3.117,0,0.0285,128.025,4,https://api.spotify.com/v1/tracks/6XGhqvxCMCcBy5XiqG7SWV,audio_features,spotify:track:6XGhqvxCMCcBy5XiqG7SWV,0.932
135,Imagine Dragons,136,676497,Believer,0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,0.128,124.949,4,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
136,Katy Perry,137,672404,Small Talk,0.203,https://api.spotify.com/v1/audio-analysis/4NmE2ytXI8S2svTRSmEdpO,0.846,161963,0.631,4NmE2ytXI8S2svTRSmEdpO,0.0,5,0.455,-5.547,1,0.1,115.999,4,https://api.spotify.com/v1/tracks/4NmE2ytXI8S2svTRSmEdpO,audio_features,spotify:track:4NmE2ytXI8S2svTRSmEdpO,0.602
137,DJ Snake,138,665666,"Fuego (with Sean Paul & Anitta, feat. Tainy)",0.0244,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,0.819,195429,0.859,660eekzsNZ7sdATvfIsAkR,0.0,8,0.0916,-6.264,1,0.224,104.906,4,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,audio_features,spotify:track:660eekzsNZ7sdATvfIsAkR,0.612
138,Péricles,139,664485,Supera - Ao Vivo,0.452,https://api.spotify.com/v1/audio-analysis/0h9xMQP3ctuibd4Ce2037O,0.556,232279,0.714,0h9xMQP3ctuibd4Ce2037O,0.0,11,0.983,-5.973,0,0.0614,147.568,4,https://api.spotify.com/v1/tracks/0h9xMQP3ctuibd4Ce2037O,audio_features,spotify:track:0h9xMQP3ctuibd4Ce2037O,0.696
139,Luan Santana,140,664402,Vingança - Ao Vivo,0.151,https://api.spotify.com/v1/audio-analysis/7KdcbYcVF8LkQeQcTYOixJ,0.608,181512,0.729,7KdcbYcVF8LkQeQcTYOixJ,0.0,1,0.201,-7.4,1,0.128,165.959,4,https://api.spotify.com/v1/tracks/7KdcbYcVF8LkQeQcTYOixJ,audio_features,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,0.431
140,Xand Avião,141,659162,Casal Raiz - Ao Vivo,0.319,https://api.spotify.com/v1/audio-analysis/37Xnka0c1qea5wagV91UIl,0.804,209717,0.748,37Xnka0c1qea5wagV91UIl,0.0,0,0.35,-2.314,1,0.0499,115.999,4,https://api.spotify.com/v1/tracks/37Xnka0c1qea5wagV91UIl,audio_features,spotify:track:37Xnka0c1qea5wagV91UIl,0.765
141,Márcia Fellipe,142,652464,Quem Me Dera,0.115,https://api.spotify.com/v1/audio-analysis/2lAyctg5FocS67eksHoyIg,0.815,147990,0.723,2lAyctg5FocS67eksHoyIg,0.0,6,0.184,-3.611,0,0.0574,149.918,4,https://api.spotify.com/v1/tracks/2lAyctg5FocS67eksHoyIg,audio_features,spotify:track:2lAyctg5FocS67eksHoyIg,0.896
142,DJ Snake,143,643347,Loco Contigo (feat. J. Balvin & Tyga),0.276,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,0.823,185195,0.71,6osaMSJh9NguagEDQcZaKx,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,0.376
143,Nando Reis,144,635524,Pra Você Guardei O Amor,0.837,https://api.spotify.com/v1/audio-analysis/1EQ8sBQ7Abv9DvNBzhXAcv,0.485,343813,0.386,1EQ8sBQ7Abv9DvNBzhXAcv,0.0,2,0.207,-9.189,1,0.0388,91.615,4,https://api.spotify.com/v1/tracks/1EQ8sBQ7Abv9DvNBzhXAcv,audio_features,spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv,0.354
144,Dilsinho,145,618656,Pouco a Pouco (feat. Sorriso Maroto) - Ao Vivo,0.862,https://api.spotify.com/v1/audio-analysis/2lm3Ric7MeBk8hLfsiVokr,0.485,196831,0.648,2lm3Ric7MeBk8hLfsiVokr,0.0,2,0.864,-6.465,1,0.0362,148.052,4,https://api.spotify.com/v1/tracks/2lm3Ric7MeBk8hLfsiVokr,audio_features,spotify:track:2lm3Ric7MeBk8hLfsiVokr,0.692
145,MC Kevin o Chris,146,611477,Namorar Não Dá,0.233,https://api.spotify.com/v1/audio-analysis/3TvRRQj7qg8GOD612X9hKT,0.774,122462,0.654,3TvRRQj7qg8GOD612X9hKT,0.00208,1,0.087,-3.626,1,0.425,99.864,3,https://api.spotify.com/v1/tracks/3TvRRQj7qg8GOD612X9hKT,audio_features,spotify:track:3TvRRQj7qg8GOD612X9hKT,0.742
146,Orgânico,147,608903,Dizeres,0.665,https://api.spotify.com/v1/audio-analysis/3Vc8vnid3noqupe9PvUKxP,0.832,257646,0.484,3Vc8vnid3noqupe9PvUKxP,1.02e-05,10,0.0822,-4.06,1,0.189,142.111,4,https://api.spotify.com/v1/tracks/3Vc8vnid3noqupe9PvUKxP,audio_features,spotify:track:3Vc8vnid3noqupe9PvUKxP,0.83
147,Marília Mendonça,148,607579,Bye Bye - Ao Vivo,0.12,https://api.spotify.com/v1/audio-analysis/055TcJ0BdCrW7qE8Yq5KRM,0.738,166199,0.798,055TcJ0BdCrW7qE8Yq5KRM,0.0,0,0.92,-4.489,1,0.0572,115.916,4,https://api.spotify.com/v1/tracks/055TcJ0BdCrW7qE8Yq5KRM,audio_features,spotify:track:055TcJ0BdCrW7qE8Yq5KRM,0.439
148,Casa Worship,149,606324,A Casa É Sua,0.322,https://api.spotify.com/v1/audio-analysis/3h3fui1QXImL2zRcs9v2Lc,0.327,562388,0.731,3h3fui1QXImL2zRcs9v2Lc,8.66e-06,8,0.267,-5.821,1,0.0398,132.76,4,https://api.spotify.com/v1/tracks/3h3fui1QXImL2zRcs9v2Lc,audio_features,spotify:track:3h3fui1QXImL2zRcs9v2Lc,0.0792
149,Diego & Arnaldo,150,603890,Regras - Ao Vivo,0.461,https://api.spotify.com/v1/audio-analysis/11DkUDkBt9kaha1QRnuCMU,0.889,184683,0.857,11DkUDkBt9kaha1QRnuCMU,0.0,7,0.894,-3.662,1,0.0606,113.978,4,https://api.spotify.com/v1/tracks/11DkUDkBt9kaha1QRnuCMU,audio_features,spotify:track:11DkUDkBt9kaha1QRnuCMU,0.84
150,Zé Neto & Cristiano,151,601633,Enchendo e Derramando,0.571,https://api.spotify.com/v1/audio-analysis/4ABwmZSNZPHqH2cXPhKgfH,0.642,192288,0.692,4ABwmZSNZPHqH2cXPhKgfH,0.0,5,0.219,-6.294,1,0.0489,137.762,4,https://api.spotify.com/v1/tracks/4ABwmZSNZPHqH2cXPhKgfH,audio_features,spotify:track:4ABwmZSNZPHqH2cXPhKgfH,0.652
151,Alok,152,600392,Favela,0.0125,https://api.spotify.com/v1/audio-analysis/2JVbZEpewmqNlSzmXJTx2E,0.777,185105,0.812,2JVbZEpewmqNlSzmXJTx2E,0.00233,2,0.0264,-3.206,0,0.0598,103.023,4,https://api.spotify.com/v1/tracks/2JVbZEpewmqNlSzmXJTx2E,audio_features,spotify:track:2JVbZEpewmqNlSzmXJTx2E,0.283
152,Vitor Kley,153,599870,O Sol,0.0302,https://api.spotify.com/v1/audio-analysis/4lvGHfDuzfv9uDTHMrRMiH,0.62,211448,0.694,4lvGHfDuzfv9uDTHMrRMiH,0.0,6,0.117,-4.254,0,0.0261,97.48,4,https://api.spotify.com/v1/tracks/4lvGHfDuzfv9uDTHMrRMiH,audio_features,spotify:track:4lvGHfDuzfv9uDTHMrRMiH,0.631
153,Alok,154,597618,All The Lies,0.167,https://api.spotify.com/v1/audio-analysis/6PqUdUGS4h5aGY7YyEGXr8,0.611,179457,0.835,6PqUdUGS4h5aGY7YyEGXr8,0.0,6,0.107,-4.107,1,0.139,102.023,4,https://api.spotify.com/v1/tracks/6PqUdUGS4h5aGY7YyEGXr8,audio_features,spotify:track:6PqUdUGS4h5aGY7YyEGXr8,0.672
154,Dennis DJ,155,597492,Agora é Tudo Meu,0.7,https://api.spotify.com/v1/audio-analysis/5yH8pYxNckOU1cxfPsMIaz,0.848,171998,0.933,5yH8pYxNckOU1cxfPsMIaz,2.81e-06,5,0.184,-3.306,0,0.106,139.998,4,https://api.spotify.com/v1/tracks/5yH8pYxNckOU1cxfPsMIaz,audio_features,spotify:track:5yH8pYxNckOU1cxfPsMIaz,0.506
155,Lexa,156,596840,Sapequinha,0.211,https://api.spotify.com/v1/audio-analysis/7LPR6AdkOQR9WpEixCGNCk,0.677,134107,0.984,7LPR6AdkOQR9WpEixCGNCk,0.0,11,0.0632,-3.539,0,0.286,150.086,4,https://api.spotify.com/v1/tracks/7LPR6AdkOQR9WpEixCGNCk,audio_features,spotify:track:7LPR6AdkOQR9WpEixCGNCk,0.906
156,Bruno & Marrone,157,594399,Surto De Amor - Ao Vivo,0.516,https://api.spotify.com/v1/audio-analysis/5mFn4teAi2HMi7kRHliyFL,0.462,157202,0.669,5mFn4teAi2HMi7kRHliyFL,0.0,5,0.119,-4.19,1,0.0654,175.836,3,https://api.spotify.com/v1/tracks/5mFn4teAi2HMi7kRHliyFL,audio_features,spotify:track:5mFn4teAi2HMi7kRHliyFL,0.559
157,Zé Neto & Cristiano,158,591309,Largado Às Traças - Ao Vivo,0.611,https://api.spotify.com/v1/audio-analysis/371Up3WP7OqJNFPf0BiyUe,0.694,234961,0.869,371Up3WP7OqJNFPf0BiyUe,0.0,3,0.535,-5.26,0,0.0857,121.996,4,https://api.spotify.com/v1/tracks/371Up3WP7OqJNFPf0BiyUe,audio_features,spotify:track:371Up3WP7OqJNFPf0BiyUe,0.786
158,MC L da Vinte,159,590127,Parado no Bailão,0.381,https://api.spotify.com/v1/audio-analysis/3Hb9kUdm4yf839Fle4RIdT,0.828,171692,0.599,3Hb9kUdm4yf839Fle4RIdT,0.0,11,0.0775,-1.624,1,0.149,86.533,5,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT,audio_features,spotify:track:3Hb9kUdm4yf839Fle4RIdT,0.478
159,Chris Brown,160,587050,No Guidance (feat. Drake),0.123,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,0.698,260640,0.454,6XHVuErjQ4XNm6nDPVCxVX,0.0,1,0.155,-6.756,0,0.151,92.932,4,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,audio_features,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,0.137
160,ANAVITÓRIA,161,586804,Fica - Bonus Track,0.425,https://api.spotify.com/v1/audio-analysis/1qDZnViQgUItsMpWLVwfGb,0.613,184280,0.498,1qDZnViQgUItsMpWLVwfGb,0.0,10,0.0934,-6.429,1,0.0293,93.961,4,https://api.spotify.com/v1/tracks/1qDZnViQgUItsMpWLVwfGb,audio_features,spotify:track:1qDZnViQgUItsMpWLVwfGb,0.521
161,Pineapple StormTv,162,585877,Você Não Ama Ninguém,0.158,https://api.spotify.com/v1/audio-analysis/5e0CF6LhfPARWyiu4eFohr,0.618,292500,0.712,5e0CF6LhfPARWyiu4eFohr,0.0,2,0.158,-6.316,1,0.048,127.949,4,https://api.spotify.com/v1/tracks/5e0CF6LhfPARWyiu4eFohr,audio_features,spotify:track:5e0CF6LhfPARWyiu4eFohr,0.265
162,Wesley Safadão,163,585329,Só Pra Castigar,0.0201,https://api.spotify.com/v1/audio-analysis/2X8sssaxS5GReg6945B6RW,0.681,163851,0.94,2X8sssaxS5GReg6945B6RW,0.0,0,0.578,-1.77,1,0.0386,124.015,4,https://api.spotify.com/v1/tracks/2X8sssaxS5GReg6945B6RW,audio_features,spotify:track:2X8sssaxS5GReg6945B6RW,0.648
163,Hugo & Guilherme,164,585034,Teste da Mãozinha - Ao Vivo,0.737,https://api.spotify.com/v1/audio-analysis/0wshnPflQAjMVaCDIraSWk,0.676,172472,0.773,0wshnPflQAjMVaCDIraSWk,0.0,11,0.848,-4.916,1,0.0676,112.128,4,https://api.spotify.com/v1/tracks/0wshnPflQAjMVaCDIraSWk,audio_features,spotify:track:0wshnPflQAjMVaCDIraSWk,0.669
164,Clau,165,583704,Pouca Pausa,0.194,https://api.spotify.com/v1/audio-analysis/2odzriVVZBwYOiYJEj30tm,0.886,279757,0.583,2odzriVVZBwYOiYJEj30tm,0.0,8,0.0922,-6.639,0,0.149,103.006,4,https://api.spotify.com/v1/tracks/2odzriVVZBwYOiYJEj30tm,audio_features,spotify:track:2odzriVVZBwYOiYJEj30tm,0.883
165,Gusttavo Lima,166,583424,Respeita o Nosso Fim - Ao Vivo,0.151,https://api.spotify.com/v1/audio-analysis/1F46LaY3gYpvL2r534FeWs,0.79,187183,0.917,1F46LaY3gYpvL2r534FeWs,0.0,4,0.197,-1.754,1,0.0679,136.051,4,https://api.spotify.com/v1/tracks/1F46LaY3gYpvL2r534FeWs,audio_features,spotify:track:1F46LaY3gYpvL2r534FeWs,0.754
166,Sam Smith,167,581111,Dancing With A Stranger (with Normani),0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347
167,Breno & Caio Cesar,168,577749,Deixa Eu Te Chamar de Meu Amor,0.1,https://api.spotify.com/v1/audio-analysis/0EyxB6uQOUC4ex2tbJuu6m,0.719,157308,0.781,0EyxB6uQOUC4ex2tbJuu6m,0.0,10,0.197,-5.131,1,0.0535,156.012,4,https://api.spotify.com/v1/tracks/0EyxB6uQOUC4ex2tbJuu6m,audio_features,spotify:track:0EyxB6uQOUC4ex2tbJuu6m,0.713
168,Wesley Safadão,169,577324,Juras de Amor (Vai Chorar) - Ao Vivo,0.384,https://api.spotify.com/v1/audio-analysis/1a1KuK97CSE29fFqufkheK,0.662,158960,0.94,1a1KuK97CSE29fFqufkheK,0.000154,2,0.301,-3.276,1,0.0454,163.938,4,https://api.spotify.com/v1/tracks/1a1KuK97CSE29fFqufkheK,audio_features,spotify:track:1a1KuK97CSE29fFqufkheK,0.936
169,ANAVITÓRIA,170,574306,"Ai, Amor",0.546,https://api.spotify.com/v1/audio-analysis/3bR8wBqLky6b61ROJlaBEF,0.725,220567,0.532,3bR8wBqLky6b61ROJlaBEF,0.00131,4,0.0969,-10.531,1,0.0457,103.94,4,https://api.spotify.com/v1/tracks/3bR8wBqLky6b61ROJlaBEF,audio_features,spotify:track:3bR8wBqLky6b61ROJlaBEF,0.559
170,1Kilo,171,573772,Deixe Me Ir - Acústico,0.841,https://api.spotify.com/v1/audio-analysis/2srL4DYBekshpbprS6H0mO,0.555,213192,0.439,2srL4DYBekshpbprS6H0mO,0.0,7,0.106,-11.026,1,0.222,186.581,4,https://api.spotify.com/v1/tracks/2srL4DYBekshpbprS6H0mO,audio_features,spotify:track:2srL4DYBekshpbprS6H0mO,0.705
171,Lulu Santos,172,573584,Apenas Mais uma de Amor,0.0563,https://api.spotify.com/v1/audio-analysis/6YNCE5qtrTa7YcnAOAEsDQ,0.39,218267,0.355,6YNCE5qtrTa7YcnAOAEsDQ,0.0,5,0.735,-13.509,1,0.0345,165.961,4,https://api.spotify.com/v1/tracks/6YNCE5qtrTa7YcnAOAEsDQ,audio_features,spotify:track:6YNCE5qtrTa7YcnAOAEsDQ,0.262
172,Ed Sheeran,173,571172,Shape of You,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
173,Jorge & Mateus,174,567429,Propaganda - Ao Vivo,0.381,https://api.spotify.com/v1/audio-analysis/74n5d5M21JnC4WJ6gdkggK,0.614,141935,0.782,74n5d5M21JnC4WJ6gdkggK,0.0,2,0.399,-4.603,1,0.0605,167.95,4,https://api.spotify.com/v1/tracks/74n5d5M21JnC4WJ6gdkggK,audio_features,spotify:track:74n5d5M21JnC4WJ6gdkggK,0.77
174,Henrique & Juliano,175,566076,"Quem Pegou, Pegou - Ao Vivo",0.299,https://api.spotify.com/v1/audio-analysis/2jxfsaODfcVQhKMZPuYK2j,0.69,184326,0.67,2jxfsaODfcVQhKMZPuYK2j,0.0,9,0.749,-5.345,1,0.0317,104.022,4,https://api.spotify.com/v1/tracks/2jxfsaODfcVQhKMZPuYK2j,audio_features,spotify:track:2jxfsaODfcVQhKMZPuYK2j,0.579
175,Anuel AA,176,565737,China,0.0846,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,0.786,301714,0.808,2ksOAxtIxY8yElEWw8RhgK,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,audio_features,spotify:track:2ksOAxtIxY8yElEWw8RhgK,0.609
176,MC Kevin o Chris,177,563655,Medley da Gaiola - Dennis DJ Remix,0.702,https://api.spotify.com/v1/audio-analysis/7rLegaz7zKB6EtDNzcslKE,0.897,240000,0.757,7rLegaz7zKB6EtDNzcslKE,0.0,4,0.0779,-5.243,0,0.236,140.038,4,https://api.spotify.com/v1/tracks/7rLegaz7zKB6EtDNzcslKE,audio_features,spotify:track:7rLegaz7zKB6EtDNzcslKE,0.613
177,Oriente,178,560699,Mandona - Acústico,0.339,https://api.spotify.com/v1/audio-analysis/0R4dwzW253KTxchGryT1H6,0.652,239999,0.4,0R4dwzW253KTxchGryT1H6,0.0,11,0.105,-11.284,0,0.447,88.755,4,https://api.spotify.com/v1/tracks/0R4dwzW253KTxchGryT1H6,audio_features,spotify:track:0R4dwzW253KTxchGryT1H6,0.556
178,Queen,179,557111,Bohemian Rhapsody - Remastered 2011,0.271,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,0.414,354320,0.404,4u7EnebtmKWzUH433cf5Qv,0.0,0,0.3,-9.928,0,0.0499,71.105,4,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,audio_features,spotify:track:4u7EnebtmKWzUH433cf5Qv,0.224
179,Gusttavo Lima,180,556553,Eu Não Iria - Ao Vivo,0.279,https://api.spotify.com/v1/audio-analysis/09Q3su74ehVmR87tA3msB9,0.823,197767,0.836,09Q3su74ehVmR87tA3msB9,0.0,0,0.776,-2.566,1,0.0629,120.021,4,https://api.spotify.com/v1/tracks/09Q3su74ehVmR87tA3msB9,audio_features,spotify:track:09Q3su74ehVmR87tA3msB9,0.682
180,Marília Mendonça,181,550265,Ausência - Ao Vivo | Acústico,0.65,https://api.spotify.com/v1/audio-analysis/37erXXnh4mlWE7mdO6EYOp,0.824,149995,0.486,37erXXnh4mlWE7mdO6EYOp,0.0,5,0.135,-5.579,0,0.0458,97.94,4,https://api.spotify.com/v1/tracks/37erXXnh4mlWE7mdO6EYOp,audio_features,spotify:track:37erXXnh4mlWE7mdO6EYOp,0.82
181,Pixote,182,549030,Nem de Graça,0.336,https://api.spotify.com/v1/audio-analysis/11Y1IGMIThaxu4ijcXRNYs,0.706,172203,0.811,11Y1IGMIThaxu4ijcXRNYs,0.0,7,0.241,-5.26,0,0.049,163.943,4,https://api.spotify.com/v1/tracks/11Y1IGMIThaxu4ijcXRNYs,audio_features,spotify:track:11Y1IGMIThaxu4ijcXRNYs,0.928
182,Halsey,183,545371,Without Me,0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533
183,ANAVITÓRIA,184,545231,Trevo (Tu),0.877,https://api.spotify.com/v1/audio-analysis/2vRBYKWOyHtFMtiK60qRz7,0.676,205468,0.374,2vRBYKWOyHtFMtiK60qRz7,0.000132,10,0.165,-8.201,1,0.0266,99.825,4,https://api.spotify.com/v1/tracks/2vRBYKWOyHtFMtiK60qRz7,audio_features,spotify:track:2vRBYKWOyHtFMtiK60qRz7,0.2
