,_id,album,artists,country,duration_ms,href,id,name,popularity,album_href,artists_href,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3493,5cdcc1a1e77ddf1a8fa6da84,Kanaglia,DrefGold,italy,140812,https://api.spotify.com/v1/tracks/5AqWTSeRKnEikcNED5Upgq,5AqWTSeRKnEikcNED5Upgq,Kanaglia,0,https://api.spotify.com/v1/albums/184WOvj56hSNvNOEj4F5vk,https://api.spotify.com/v1/artists/6jwzGu5VdkR5tsRROYuxso,0.743,0.621,-7.179,0.0677,0.399,7.57e-05,0.11,0.219,149.943
3494,5cdcc1a1e77ddf1a8fa6da85,Nuovo Impero,The RRR Mob,italy,234440,https://api.spotify.com/v1/tracks/2HIJWD8zl2NWB2KrSkHuJQ,2HIJWD8zl2NWB2KrSkHuJQ,Wooh,34,https://api.spotify.com/v1/albums/4WL4zgbMEwprsQdbUMGVBF,https://api.spotify.com/v1/artists/7rrJORgiiWN4mAA8welatn,0.763,0.829,-3.757,0.0513,0.0924,0.0,0.242,0.378,118.008
3495,5cdcc1a1e77ddf1a8fa6da86,"Ave Cesare: Veni, Vidi, Vici",Laïoung,italy,211546,https://api.spotify.com/v1/tracks/7hsLLzo0WqJU2pjZRok2vw,7hsLLzo0WqJU2pjZRok2vw,Milano City Gang,38,https://api.spotify.com/v1/albums/5CbAkj9eMHWn5K912F7ENt,https://api.spotify.com/v1/artists/4RrtqH6egYYBfJrnLkhINz,0.489,0.873,-3.172,0.212,0.0645,0.0,0.129,0.459,129.895
3496,5cdcc1a1e77ddf1a8fa6da87,BLACK FURY,Young Slash,italy,236220,https://api.spotify.com/v1/tracks/7wHwLUFiuw6hfbHAivRwvr,7wHwLUFiuw6hfbHAivRwvr,Diglielo (feat. CROMO),28,https://api.spotify.com/v1/albums/1fUf9eP9aPD9GH3rpTNd8D,https://api.spotify.com/v1/artists/7ajcXCqrSRoMtviBDVIjqn,0.801,0.709,-5.409,0.0801,0.0495,0.0,0.108,0.35,126.996
3497,5cdcc1a1e77ddf1a8fa6da88,Quando guardo giù,Jamil,italy,240000,https://api.spotify.com/v1/tracks/2n0ACcOOvsSsmE6YhDg0lV,2n0ACcOOvsSsmE6YhDg0lV,Quando guardo giù,29,https://api.spotify.com/v1/albums/2Z0RTYaTUepDWd4iPhOzw7,https://api.spotify.com/v1/artists/1BvLhDkql2F6d4G5aaajY2,0.829,0.672,-7.813,0.168,0.31,0.0,0.0879,0.557,109.938
3498,5cdcc1a1e77ddf1a8fa6da89,Revenge,XXXTENTACION,italy,126345,https://api.spotify.com/v1/tracks/6eYxmK9fdL4hwLnXG2zY3s,6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,73,https://api.spotify.com/v1/albums/3vpXJ54S3MXLyzysw8qq7c,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059
3499,5cdcc1a1e77ddf1a8fa6da8a,BAD,Zuno Mattia,italy,185000,https://api.spotify.com/v1/tracks/21mEKTcRTmXW0zEVTM5up6,21mEKTcRTmXW0zEVTM5up6,BAD,22,https://api.spotify.com/v1/albums/4ewk7THXy86WN3wxcpcmuZ,https://api.spotify.com/v1/artists/5zeoXBPeeh2N2yeoZWfxGI,0.806,0.671,-6.286,0.0443,0.136,0.0,0.147,0.359,127.998
3500,5cdcc1a1e77ddf1a8fa6da8b,BADRMX,Zuno Mattia,italy,166874,https://api.spotify.com/v1/tracks/0z55YRQggrzmk6urtVECCQ,0z55YRQggrzmk6urtVECCQ,BADRMX,32,https://api.spotify.com/v1/albums/4HahiQk5uTw6q8abcQZ8UG,https://api.spotify.com/v1/artists/5zeoXBPeeh2N2yeoZWfxGI,0.821,0.716,-5.71,0.162,0.141,0.0,0.333,0.291,128.028
3501,5cdcc1a1e77ddf1a8fa6da8d,5olo,tha Supreme,italy,127310,https://api.spotify.com/v1/tracks/17Q4Qxy1NbUpGLUTmxpoLu,17Q4Qxy1NbUpGLUTmxpoLu,5olo,5,https://api.spotify.com/v1/albums/2NoakOikhB15tSJWsKo1Fr,https://api.spotify.com/v1/artists/19i93sA0D7yS9dYoVNBqAA,0.545,0.893,-3.061,0.239,0.00725,0.0,0.0699,0.57,119.006
3502,5cdcc1a1e77ddf1a8fa6da8e,Lil Pump,Lil Pump,italy,106020,https://api.spotify.com/v1/tracks/1rsAFUCa6BVMgRQ3FCQQsi,1rsAFUCa6BVMgRQ3FCQQsi,Boss,68,https://api.spotify.com/v1/albums/2VVvm4zJlUQm9XmBCvGN6z,https://api.spotify.com/v1/artists/3wyVrVrFCkukjdVIdirGVY,0.803,0.789,-3.434,0.0383,0.0304,0.0,0.378,0.647,119.999
3503,5cdcc1a1e77ddf1a8fa6da90,Mowgli,Tedua,italy,187053,https://api.spotify.com/v1/tracks/1fHP9qfz4v4df0XiAppzmf,1fHP9qfz4v4df0XiAppzmf,La legge del più forte,57,https://api.spotify.com/v1/albums/2F4YVNFy52kTEGDXdeYiZX,https://api.spotify.com/v1/artists/1AgAVqo74e2q4FVvg0xpT7,0.697,0.637,-7.373,0.3,0.217,0.0,0.178,0.403,126.678
3504,5cdcc1a1e77ddf1a8fa6da91,Fenice,Izi,italy,212640,https://api.spotify.com/v1/tracks/7jUJ2RmT4PFHHq4goMWqm3,7jUJ2RmT4PFHHq4goMWqm3,Chic,65,https://api.spotify.com/v1/albums/4Ff34a4maeLObapIe4K89I,https://api.spotify.com/v1/artists/6289Bbkkk3gaCbh1K7Rv8F,0.471,0.628,-6.197,0.187,0.269,0.0,0.195,0.19,129.996
3505,5cdcc1a1e77ddf1a8fa6da92,Zzala,Lazza,italy,165920,https://api.spotify.com/v1/tracks/3txbZdDUfCLnsO85qf9uyc,3txbZdDUfCLnsO85qf9uyc,DDA,48,https://api.spotify.com/v1/albums/0mfxxwxZS0tpcxHa494r62,https://api.spotify.com/v1/artists/0jdNdfi4vAuVi7a6cPDFBM,0.663,0.726,-7.761,0.21,0.256,0.00594,0.118,0.218,176.033
3506,5cdcc1a1e77ddf1a8fa6da93,Trap Lovers,Dark Polo Gang,italy,228975,https://api.spotify.com/v1/tracks/01MJgnPL3AuwmYQ4EbHzD7,01MJgnPL3AuwmYQ4EbHzD7,Cambiare Adesso,49,https://api.spotify.com/v1/albums/79GqGQcrXgeKpWuMSz6rl6,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.666,0.777,-3.143,0.0587,0.279,1.47e-06,0.197,0.588,79.999
3507,5cdcc1a1e77ddf1a8fa6da94,Nisida,Capo Plaza,italy,236000,https://api.spotify.com/v1/tracks/4xQKBnkP60odQCJaEEwB1g,4xQKBnkP60odQCJaEEwB1g,Nisida,42,https://api.spotify.com/v1/albums/2A0T758ZWEgocfTsEMmRAb,https://api.spotify.com/v1/artists/5SulO4l40qDuV9zUGLZx7n,0.866,0.448,-10.226,0.328,0.0492,0.0,0.0784,0.342,119.974
3508,5cdcc1a1e77ddf1a8fa6da95,Oro cromato,Cromo,italy,253951,https://api.spotify.com/v1/tracks/1r2CNoqP0mGk4oymrgzyT1,1r2CNoqP0mGk4oymrgzyT1,Tonico,38,https://api.spotify.com/v1/albums/5hPF4HJayaM43BgNbqS6t7,https://api.spotify.com/v1/artists/1oZePnbK6Qe8NewfhLhJWF,0.815,0.502,-8.637,0.138,0.0624,0.0,0.186,0.61,124.952
3509,5cdcc1a1e77ddf1a8fa6da96,Pour l'amour,Achille Lauro,italy,174920,https://api.spotify.com/v1/tracks/2l9XbXBbKoEfc1JdCvSz4n,2l9XbXBbKoEfc1JdCvSz4n,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)",60,https://api.spotify.com/v1/albums/5YUj2Pnxql2GV3AWnwJJgb,https://api.spotify.com/v1/artists/0lI3rF4hi4op6UxqlLHPzv,0.685,0.834,-3.782,0.233,0.0419,0.0,0.332,0.601,123.892
3510,5cdcc1a1e77ddf1a8fa6da97,Bellaria,Vegas Jones,italy,211518,https://api.spotify.com/v1/tracks/08AN0HMXNr3DGGDCOWsTAw,08AN0HMXNr3DGGDCOWsTAw,Malibu,60,https://api.spotify.com/v1/albums/68nhU5oObeTv5qNosFuVAD,https://api.spotify.com/v1/artists/4b3MWJACM6T1QwGKoFe7pp,0.809,0.544,-7.319,0.227,0.0753,0.0,0.0836,0.284,125.876
3511,5cdcc1a1e77ddf1a8fa6da98,Zzala,Lazza,italy,230106,https://api.spotify.com/v1/tracks/5xTxsNSO8JRKupxD6yieMT,5xTxsNSO8JRKupxD6yieMT,Maleducati,44,https://api.spotify.com/v1/albums/0mfxxwxZS0tpcxHa494r62,https://api.spotify.com/v1/artists/0jdNdfi4vAuVi7a6cPDFBM,0.75,0.666,-8.254,0.116,0.0719,0.0,0.115,0.36,111.083
3512,5cdcc1a1e77ddf1a8fa6da99,Nuovo Impero,The RRR Mob,italy,372666,https://api.spotify.com/v1/tracks/2IRUV7aAHAFzplp3k0eRla,2IRUV7aAHAFzplp3k0eRla,Non ci vedi mai,31,https://api.spotify.com/v1/albums/4WL4zgbMEwprsQdbUMGVBF,https://api.spotify.com/v1/artists/7rrJORgiiWN4mAA8welatn,0.438,0.732,-5.62,0.279,0.162,0.0,0.291,0.251,85.264
3513,5cdcc1a1e77ddf1a8fa6da9b,Napapijri (Feat. ???),Samuel Heron,italy,136339,https://api.spotify.com/v1/tracks/2F9IRegRhaAFfSuYF03N90,2F9IRegRhaAFfSuYF03N90,Napapijri (Feat. ???),47,https://api.spotify.com/v1/albums/3OfwnVhy9gL621gB5140xL,https://api.spotify.com/v1/artists/7CkfnjbIBJisquAJCZv6oU,0.959,0.356,-8.885,0.277,0.312,0.0,0.0676,0.611,112.018
3514,5cdcc1a1e77ddf1a8fa6da9c,Twins,Dark Polo Gang,italy,143146,https://api.spotify.com/v1/tracks/6GhVcXVCkBGbJqsYOoS5Xj,6GhVcXVCkBGbJqsYOoS5Xj,Tic Tac,42,https://api.spotify.com/v1/albums/1Vm76pAkYHAUOASQh6WV6g,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.738,0.621,-4.738,0.361,0.149,0.0,0.11,0.58,142.034
3515,5cdcc1a1e77ddf1a8fa6da9d,Gli occhi della tigre,Nayt,italy,166222,https://api.spotify.com/v1/tracks/0eczHniJguffShMNltOqMo,0eczHniJguffShMNltOqMo,Gli occhi della tigre,66,https://api.spotify.com/v1/albums/58Bkuz3c7juWOyPj0w2q2r,https://api.spotify.com/v1/artists/7tmTvmqgTBcX88ZrSHByrD,0.732,0.803,-8.725,0.29,0.657,0.0,0.605,0.537,135.063
3516,5cdcc1a1e77ddf1a8fa6da9f,Fuckn It Up,Hypno Carlito,italy,186789,https://api.spotify.com/v1/tracks/1gIMGnMQvRC7Dj7ag7hKn3,1gIMGnMQvRC7Dj7ag7hKn3,Fuckn It Up,45,https://api.spotify.com/v1/albums/7FkUUurUAVM7okZeflVBwt,https://api.spotify.com/v1/artists/0ZVsDtaeXZtLz3qyVFViX4,0.77,0.521,-8.018,0.1,0.504,2.87e-06,0.085,0.262,139.151
3517,5cdcc1a1e77ddf1a8fa6daa0,Hollywood Season EP,Danien & Theø,italy,183896,https://api.spotify.com/v1/tracks/15oP2y7p1dealnCV3QMysP,15oP2y7p1dealnCV3QMysP,Happy Meal,32,https://api.spotify.com/v1/albums/20aAahAaZmsND6A9GyCEg4,https://api.spotify.com/v1/artists/0UyLfzwH9SXflwWW7GDHfa,0.645,0.738,-6.44,0.162,0.232,1.09e-05,0.101,0.541,153.992
3518,5cdcc1a1e77ddf1a8fa6daa1,Relax With Me,J $tash,italy,187820,https://api.spotify.com/v1/tracks/2cFif9DoqigXniJSUaJnfk,2cFif9DoqigXniJSUaJnfk,Diamanti (feat. Sferra),0,https://api.spotify.com/v1/albums/6Oeg0bzVahR1BtRUIEgxqP,https://api.spotify.com/v1/artists/3SOrGtMLeUDsuBgX3twyNu,0.752,0.676,-6.971,0.217,0.0813,0.0,0.0805,0.507,126.018
3519,5cdcc1a1e77ddf1a8fa6daa2,STOOPID,6ix9ine,italy,152000,https://api.spotify.com/v1/tracks/1jQvUmf16VE9WQCPuK2e8K,1jQvUmf16VE9WQCPuK2e8K,STOOPID,30,https://api.spotify.com/v1/albums/10fGYAWmkXkA6NOAYsO6iq,https://api.spotify.com/v1/artists/7gZfnEnfiaHzxARJ2LeXrf,0.733,0.63,-4.296,0.395,0.13,0.0,0.162,0.832,149.989
3520,5cdcc1a1e77ddf1a8fa6daa3,Revenge,XXXTENTACION,italy,101851,https://api.spotify.com/v1/tracks/2ooF4088y5L72c4YTEJQoB,2ooF4088y5L72c4YTEJQoB,YuNg BrAtZ,74,https://api.spotify.com/v1/albums/3vpXJ54S3MXLyzysw8qq7c,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,0.755,0.695,-5.963,0.26,0.0179,0.0,0.107,0.493,128.063
3521,5cdcc1a1e77ddf1a8fa6daa4,Twins,Dark Polo Gang,italy,158613,https://api.spotify.com/v1/tracks/4iKcrbBMI7e7rtv9d9rvzF,4iKcrbBMI7e7rtv9d9rvzF,Sku Sku,36,https://api.spotify.com/v1/albums/1Vm76pAkYHAUOASQh6WV6g,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.709,0.687,-5.321,0.188,0.164,1.32e-06,0.118,0.686,126.083
3522,5cdcc1a1e77ddf1a8fa6daa5,Nuovo Impero,The RRR Mob,italy,218493,https://api.spotify.com/v1/tracks/0YaSBzDxLB6VdDamyiyVhe,0YaSBzDxLB6VdDamyiyVhe,Bando,20,https://api.spotify.com/v1/albums/4WL4zgbMEwprsQdbUMGVBF,https://api.spotify.com/v1/artists/7rrJORgiiWN4mAA8welatn,0.825,0.648,-6.556,0.25,0.501,0.0,0.115,0.52,121.994
3523,5cdcc1a1e77ddf1a8fa6daa6,VIETATO AI DEBOLI,Laïoung,italy,214925,https://api.spotify.com/v1/tracks/4ZBJTmAHz4f9wEEvKGV0Kf,4ZBJTmAHz4f9wEEvKGV0Kf,VIETATO AI DEBOLI,35,https://api.spotify.com/v1/albums/0A25CQzyJEXSs848egvri5,https://api.spotify.com/v1/artists/4RrtqH6egYYBfJrnLkhINz,0.83,0.843,-5.511,0.0779,0.0333,0.0,0.165,0.45,134.016
3524,5cdcc1a1e77ddf1a8fa6daa7,Crack musica,Dark Polo Gang,italy,180000,https://api.spotify.com/v1/tracks/7bXkPPbptj2Nt5JUYlHbQv,7bXkPPbptj2Nt5JUYlHbQv,Mafia,48,https://api.spotify.com/v1/albums/4mFzlrMilGI2x62JCLbCOS,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.707,0.515,-5.876,0.343,0.354,0.0,0.113,0.798,132.115
3525,5cdcc1a1e77ddf1a8fa6daa8,Orange County California,Tedua,italy,198026,https://api.spotify.com/v1/tracks/1HEGcG1QUJfyyPfq5EMF9b,1HEGcG1QUJfyyPfq5EMF9b,Lingerie,60,https://api.spotify.com/v1/albums/7GWVPJPcu8o1LCw94e5Rew,https://api.spotify.com/v1/artists/1AgAVqo74e2q4FVvg0xpT7,0.634,0.633,-7.789,0.0627,0.0121,3.98e-05,0.0976,0.143,128.041
3526,5cdcc1a1e77ddf1a8fa6daa9,Trap Lovers,Dark Polo Gang,italy,181623,https://api.spotify.com/v1/tracks/3plul4vw51AF1e8FRykm96,3plul4vw51AF1e8FRykm96,Splash,33,https://api.spotify.com/v1/albums/79GqGQcrXgeKpWuMSz6rl6,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.709,0.772,-4.248,0.104,0.0263,0.0,0.139,0.422,125.053
3527,5cdcc1a1e77ddf1a8fa6daaa,Trap Lovers,Dark Polo Gang,italy,200699,https://api.spotify.com/v1/tracks/7CoEfOFe6fmJ2IIkTxQ2EK,7CoEfOFe6fmJ2IIkTxQ2EK,Toy Boy,36,https://api.spotify.com/v1/albums/79GqGQcrXgeKpWuMSz6rl6,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.737,0.833,-4.025,0.0414,0.0894,1.36e-05,0.143,0.4,134.975
3528,5cdcc1a1e77ddf1a8fa6daab,Trap Lovers,Dark Polo Gang,italy,173882,https://api.spotify.com/v1/tracks/4OxhRzZVJmCraeu8F45fxe,4OxhRzZVJmCraeu8F45fxe,Young Rich Gang,29,https://api.spotify.com/v1/albums/79GqGQcrXgeKpWuMSz6rl6,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.655,0.668,-6.916,0.0617,0.00198,8.28e-06,0.145,0.527,126.015
3529,5cdcc1a1e77ddf1a8fa6daac,Trap Lovers,Dark Polo Gang,italy,140159,https://api.spotify.com/v1/tracks/2zScwPtvHOlnnADbzRgeoS,2zScwPtvHOlnnADbzRgeoS,Expensive (feat. MamboLosco),26,https://api.spotify.com/v1/albums/79GqGQcrXgeKpWuMSz6rl6,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.77,0.673,-4.111,0.283,0.327,0.0,0.19,0.467,124.035
3530,5cdcc1a1e77ddf1a8fa6daaf,A GHETTO CHRISTMAS CAROL,XXXTENTACION,italy,151249,https://api.spotify.com/v1/tracks/2bHMcOcGpwwVbAz1Pu3Q1l,2bHMcOcGpwwVbAz1Pu3Q1l,UP LIKE AN INSOMNIAC - Freestyle,0,https://api.spotify.com/v1/albums/6DhYafOBMY4nxtrYIL8JK0,https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4,0.978,0.405,-7.419,0.39,0.0775,0.00539,0.0646,0.384,119.988
3531,5cdcc1a1e77ddf1a8fa6dab0,123 (with Murda Beatz),Smokepurpp,italy,170000,https://api.spotify.com/v1/tracks/2xCzUIQwX5Y3wEFJnHoc3J,2xCzUIQwX5Y3wEFJnHoc3J,123 (with Murda Beatz),1,https://api.spotify.com/v1/albums/1HRlmVryiiW9WLlGlefdJ4,https://api.spotify.com/v1/artists/21dooacK2WGBB5amYvKyfM,0.88,0.61,-5.257,0.402,0.196,0.0,0.105,0.383,135.993
3532,5cdcc1a1e77ddf1a8fa6dab2,Deadstar,Smokepurpp,italy,159521,https://api.spotify.com/v1/tracks/4ILPeQqo6Xx4ZOFlreeQNU,4ILPeQqo6Xx4ZOFlreeQNU,Audi.,2,https://api.spotify.com/v1/albums/5xek9yIWCtSrPImcXSp7TF,https://api.spotify.com/v1/artists/21dooacK2WGBB5amYvKyfM,0.794,0.366,-10.051,0.135,0.0214,0.0,0.0964,0.278,122.993
3533,5cdcc1a1e77ddf1a8fa6dab4,Lil Pump,Lil Pump,italy,122996,https://api.spotify.com/v1/tracks/3uFmweGlFudKNiX13XFwFm,3uFmweGlFudKNiX13XFwFm,Molly,56,https://api.spotify.com/v1/albums/2VVvm4zJlUQm9XmBCvGN6z,https://api.spotify.com/v1/artists/3wyVrVrFCkukjdVIdirGVY,0.917,0.624,-6.728,0.147,0.0579,0.0,0.0714,0.343,124.984
3534,5cdcc1a1e77ddf1a8fa6dab5,Sfera Ebbasta,Sfera Ebbasta,italy,224120,https://api.spotify.com/v1/tracks/4RrQWA8KUgb1CfcYOVB2Zz,4RrQWA8KUgb1CfcYOVB2Zz,BRNBQ,58,https://api.spotify.com/v1/albums/0jCjYC7ABAxCsSf0wqFbsc,https://api.spotify.com/v1/artists/23TFHmajVfBtlRx5MXqgoz,0.409,0.777,-6.117,0.0969,0.0383,0.0,0.109,0.444,114.992
3535,5cdcc1a1e77ddf1a8fa6dab6,"Ave Cesare: Veni, Vidi, Vici",Laïoung,italy,190786,https://api.spotify.com/v1/tracks/1mf0CH6Ee2U35tgf19vq5Q,1mf0CH6Ee2U35tgf19vq5Q,6.000 Euro,33,https://api.spotify.com/v1/albums/5CbAkj9eMHWn5K912F7ENt,https://api.spotify.com/v1/artists/4RrtqH6egYYBfJrnLkhINz,0.687,0.777,-4.672,0.209,0.11,0.0,0.244,0.561,137.161
3536,5cdcc1a1e77ddf1a8fa6dab7,Supereroe,Emis Killa,italy,224050,https://api.spotify.com/v1/tracks/6W2f9IsLo8nLFw301YjrrY,6W2f9IsLo8nLFw301YjrrY,Claro,56,https://api.spotify.com/v1/albums/67g3eUjlYFB7EkhS1pjKe4,https://api.spotify.com/v1/artists/6FtwCmLY6L1sqvjaQ2lV6G,0.788,0.89,-4.539,0.0889,0.0215,0.0,0.157,0.455,130.069
3537,5cdcc1a1e77ddf1a8fa6dab8,Supereroe,Emis Killa,italy,208525,https://api.spotify.com/v1/tracks/3LuuuNvULPU1GOfSg0HG62,3LuuuNvULPU1GOfSg0HG62,Cocaina,55,https://api.spotify.com/v1/albums/67g3eUjlYFB7EkhS1pjKe4,https://api.spotify.com/v1/artists/6FtwCmLY6L1sqvjaQ2lV6G,0.735,0.743,-4.551,0.131,0.0175,0.0,0.311,0.358,139.949
3538,5cdcc1a1e77ddf1a8fa6dab9,Supereroe,Emis Killa,italy,171723,https://api.spotify.com/v1/tracks/4AsvicHWhsUfzPWPiC31cF,4AsvicHWhsUfzPWPiC31cF,Dope 2,55,https://api.spotify.com/v1/albums/67g3eUjlYFB7EkhS1pjKe4,https://api.spotify.com/v1/artists/6FtwCmLY6L1sqvjaQ2lV6G,0.465,0.744,-6.191,0.385,0.0602,0.0,0.108,0.284,84.036
3539,5cdcc1a1e77ddf1a8fa6daba,Supereroe,Emis Killa,italy,192607,https://api.spotify.com/v1/tracks/0s4jZrI4JfgFqf637JqBZA,0s4jZrI4JfgFqf637JqBZA,Adios,50,https://api.spotify.com/v1/albums/67g3eUjlYFB7EkhS1pjKe4,https://api.spotify.com/v1/artists/6FtwCmLY6L1sqvjaQ2lV6G,0.658,0.843,-5.373,0.254,0.096,0.0,0.218,0.512,119.903
3540,5cdcc1a1e77ddf1a8fa6dabd,Nero Su Nero,Laïoung,italy,214450,https://api.spotify.com/v1/tracks/5LAWplDrqPbDcNqZ8fq10s,5LAWplDrqPbDcNqZ8fq10s,Nero Su Nero,38,https://api.spotify.com/v1/albums/0YqlAZBOD51mjIfaFDeIug,https://api.spotify.com/v1/artists/4RrtqH6egYYBfJrnLkhINz,0.581,0.801,-7.264,0.107,0.124,1.46e-06,0.172,0.402,139.996
3541,5cdcc1a1e77ddf1a8fa6dabf,Magma Vulcano,Gallagher,italy,205690,https://api.spotify.com/v1/tracks/0ttVh8XfLmeefD7EItQMio,0ttVh8XfLmeefD7EItQMio,Magma Vulcano,50,https://api.spotify.com/v1/albums/5fQrDK6KQ0hsRRqNtcojqC,https://api.spotify.com/v1/artists/5cTFbgW0bCLX6aqRgFGwso,0.687,0.612,-8.328,0.304,0.425,0.0,0.248,0.655,129.758
3542,5cdcc1a1e77ddf1a8fa6dac0,Hot Wheels,Gallagher,italy,172285,https://api.spotify.com/v1/tracks/1QqQsd7BILQ5DMLNOnPODv,1QqQsd7BILQ5DMLNOnPODv,Hot Wheels,45,https://api.spotify.com/v1/albums/2dYScggBjrXbUsm9fGCd8s,https://api.spotify.com/v1/artists/5cTFbgW0bCLX6aqRgFGwso,0.671,0.628,-7.319,0.0631,0.22,0.0,0.0863,0.774,145.008
3543,5cdcc1a1e77ddf1a8fa6dac1,Crack musica,Dark Polo Gang,italy,251653,https://api.spotify.com/v1/tracks/2lLJ8J0QcHjIgdsmltejj4,2lLJ8J0QcHjIgdsmltejj4,Cavallini,56,https://api.spotify.com/v1/albums/4mFzlrMilGI2x62JCLbCOS,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.764,0.657,-8.481,0.123,0.13,0.0,0.16,0.409,123.954
3544,5cdcc1a1e77ddf1a8fa6dac2,Gas,Luscià,italy,180136,https://api.spotify.com/v1/tracks/5m2Iqrr4VAjv9yH3VOHp6X,5m2Iqrr4VAjv9yH3VOHp6X,Gas,47,https://api.spotify.com/v1/albums/6e1aqhTut0IUPGzscMn0CG,https://api.spotify.com/v1/artists/0X0my2Mi1cN1tNE9rv0Faj,0.871,0.558,-9.941,0.146,0.236,0.0,0.0888,0.372,128.05
3545,5cdcc1a1e77ddf1a8fa6dac3,Skr Skr,Luscià,italy,140666,https://api.spotify.com/v1/tracks/1q3i33KELM3E9mO3kmeKTA,1q3i33KELM3E9mO3kmeKTA,Skr Skr,33,https://api.spotify.com/v1/albums/2YqcBFAujRJ8sbLd8eEJVg,https://api.spotify.com/v1/artists/0X0my2Mi1cN1tNE9rv0Faj,0.879,0.695,-3.664,0.17,0.0803,0.0,0.0644,0.256,120.017
3546,5cdcc1a1e77ddf1a8fa6dac4,Gang Shit,Dark Polo Gang,italy,200501,https://api.spotify.com/v1/tracks/7EkJMf7yOPU7wOK2FcryQg,7EkJMf7yOPU7wOK2FcryQg,Gang Shit (feat. Capo Plaza),65,https://api.spotify.com/v1/albums/07WIhWgAN8g8gywK6veFyL,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.86,0.476,-7.484,0.368,0.133,0.0,0.0837,0.33,144.002
3547,5cdcc1a1e77ddf1a8fa6dac5,Potere,Luche,italy,171375,https://api.spotify.com/v1/tracks/7iTTQvztpfrDneVSX9IGBD,7iTTQvztpfrDneVSX9IGBD,Stamm Fort (feat. Sfera Ebbasta),73,https://api.spotify.com/v1/albums/5euEUUI8h8f2lWE5GMi2T1,https://api.spotify.com/v1/artists/3yiEJ9SByXZMXTwaKdVFN4,0.78,0.521,-5.094,0.123,0.0983,0.000125,0.0967,0.643,160.087
3548,5cdcc1a1e77ddf1a8fa6dac6,Paranoia Airlines,Fedez,italy,200400,https://api.spotify.com/v1/tracks/3J1ZGGnDdhfAN3z4qRRonq,3J1ZGGnDdhfAN3z4qRRonq,TVTB (feat. Dark Polo Gang),63,https://api.spotify.com/v1/albums/20pEaghSWdY2ti2tCEm3FI,https://api.spotify.com/v1/artists/3pgCLfNbw5ozIfoNsvDU7i,0.806,0.682,-6.435,0.12,0.0872,0.0,0.195,0.529,104.039
3549,5cdcc1a1e77ddf1a8fa6dac7,Guarda Come Flexo 2,MamboLosco,italy,178645,https://api.spotify.com/v1/tracks/6PX2GtCt8YJzOQ4ulJM41k,6PX2GtCt8YJzOQ4ulJM41k,Guarda Come Flexo 2,65,https://api.spotify.com/v1/albums/71WruKpJfmTKtE3xBUhfmw,https://api.spotify.com/v1/artists/4BFn4jmfqSNaHtPWHTcy41,0.843,0.528,-8.722,0.0657,0.061,4.52e-05,0.0617,0.459,140.05
3550,5cdcc1a1e77ddf1a8fa6dac8,The Dark Album,Dark Polo Gang,italy,188145,https://api.spotify.com/v1/tracks/7J4P2IKh5pCBpSfGs5gaGy,7J4P2IKh5pCBpSfGs5gaGy,Fiori del male,53,https://api.spotify.com/v1/albums/5JTXqyUlZkTAVVH0bsFw4q,https://api.spotify.com/v1/artists/4CuMwzDzEdlUJMEna38VQ0,0.452,0.811,-4.409,0.108,0.0787,0.0,0.271,0.179,122.498
3551,5cdcc1a1e77ddf1a8fa6dac9,Piano Piano Way,MamboLosco,italy,228025,https://api.spotify.com/v1/tracks/3QKOeXulifabbeVYqFEYLG,3QKOeXulifabbeVYqFEYLG,Piano Piano Way,54,https://api.spotify.com/v1/albums/2SZPMh54QvFHjk9e3uKr4A,https://api.spotify.com/v1/artists/4BFn4jmfqSNaHtPWHTcy41,0.64,0.664,-6.187,0.16,0.361,0.0,0.0965,0.449,129.928
